merchant_id,merchant_name,category,tier,city,onboarding_date,state
322,Sharaf-Kumer,Entertainment,SME,Delhi,2024-07-26,Delhi
323,"Andra, Shroff and Mani",Grocery,Enterprise,Bhopal,2025-01-30,Madhya Pradesh
324,"Dugar, Borah and Sathe",Education,Micro,Jaipur,2025-08-14,Rajasthan
325,Mistry-Samra,Food & Dining,Micro,Indore,2025-06-15,Madhya Pradesh
326,"Krishna, Shan and Mittal",Utilities/Bill Pay,Micro,Lucknow,2024-02-15,Uttar Pradesh
327,Rajagopalan Group,Pharmacy,SME,Mumbai,2025-02-26,Maharashtra
328,Khalsa Group,Food & Dining,Micro,Bhopal,2024-12-28,Madhya Pradesh
329,"Parmer, Merchant and Merchant",Electronics,SME,Jaipur,2024-04-16,Rajasthan
330,Randhawa LLC,Kirana/Local Store,SME,Jaipur,2025-07-10,Rajasthan
331,Bawa PLC,Electronics,SME,Chennai,2024-05-06,Tamil Nadu
332,"Taneja, Mangat and Karpe",Utilities/Bill Pay,Micro,Ahmedabad,2025-01-14,Gujarat
333,"Pandey, Kanda and Gupta",Home Services,SME,Jaipur,2025-11-12,Rajasthan
334,"Krishna, Devan and Chatterjee",Fuel,Micro,Patna,2025-09-01,Bihar
335,"Baral, More and Sastry",Fuel,Micro,Bengaluru,2024-04-26,Karnataka
336,Patla Ltd,Food & Dining,Enterprise,Patna,2024-03-23,Bihar
337,Chana LLC,Fashion & Apparel,SME,Chennai,2025-05-07,Tamil Nadu
338,Sagar-Gill,Food & Dining,Micro,Bhopal,2024-06-16,Madhya Pradesh
339,Deo PLC,Fashion & Apparel,SME,Hyderabad,2025-01-11,Telangana
340,Wali-Thaker,Grocery,SME,Mumbai,2024-01-10,Maharashtra
341,Gala-Kurian,Utilities/Bill Pay,SME,Mumbai,2025-09-22,Maharashtra
342,Merchant-Nigam,Fashion & Apparel,Micro,Kochi,2025-09-19,Kerala
343,Sidhu Inc,Grocery,Micro,Kolkata,2024-03-13,West Bengal
344,Kara Ltd,Food & Dining,SME,Guwahati,2024-08-13,Assam
345,"Ranganathan, Pau and Chana",Fashion & Apparel,SME,Guwahati,2025-08-24,Assam
346,Atwal-Lalla,Grocery,Enterprise,Jaipur,2025-08-10,Rajasthan
347,"Dasgupta, Sha and Pillay",Pharmacy,Micro,Surat,2024-03-29,Gujarat
348,"Lala, Raj and Prabhu",Grocery,SME,Delhi,2024-04-10,Delhi
349,Kaur Group,Fuel,Micro,Mumbai,2025-01-19,Maharashtra
350,Narang PLC,Grocery,SME,Ahmedabad,2024-11-07,Gujarat
351,Bhatnagar Ltd,Food & Dining,SME,Pune,2024-07-27,Maharashtra
352,Mittal-Rege,Utilities/Bill Pay,Micro,Chennai,2024-08-14,Tamil Nadu
353,Dey Inc,Grocery,Micro,Patna,2024-02-01,Bihar
354,Modi Group,Grocery,Micro,Mumbai,2025-03-22,Maharashtra
355,Chatterjee and Sons,Utilities/Bill Pay,Micro,Indore,2024-05-27,Madhya Pradesh
356,"Deshmukh, Rama and Setty",Fashion & Apparel,SME,Nagpur,2025-09-19,Maharashtra
357,Zachariah-Saini,Electronics,Enterprise,Mumbai,2025-05-09,Maharashtra
358,"Dubey, Sachdeva and Chaudhary",Financial Services,SME,Bengaluru,2025-03-18,Karnataka
359,Reddy-Mammen,Electronics,Micro,Nagpur,2024-07-14,Maharashtra
360,Prabhakar and Sons,Pharmacy,SME,Hyderabad,2025-12-22,Telangana
361,Saxena-Keer,Travel & Transport,Micro,Jaipur,2025-08-10,Rajasthan
362,Chaudhary-Pillai,Pharmacy,SME,Hyderabad,2024-06-07,Telangana
363,"Parmer, Bhat and Rao",Entertainment,Micro,Delhi,2024-03-09,Delhi
364,Gupta-Das,Fuel,Enterprise,Guwahati,2025-02-18,Assam
365,Chand-Kala,Financial Services,SME,Kolkata,2024-01-17,West Bengal
366,"Bail, Bedi and Nath",Travel & Transport,Enterprise,Bhopal,2024-06-21,Madhya Pradesh
367,Dass PLC,Grocery,SME,Bengaluru,2024-04-07,Karnataka
368,Biswas PLC,Food & Dining,Micro,Bengaluru,2024-03-23,Karnataka
369,Kalita and Sons,Education,SME,Kolkata,2025-02-27,West Bengal
370,Divan-Agate,Education,Micro,Patna,2024-11-08,Bihar
371,Dhillon-De,Fashion & Apparel,SME,Bengaluru,2024-06-14,Karnataka
372,"Krishna, Ghosh and Choudhary",Food & Dining,SME,Delhi,2024-05-09,Delhi
373,"Bal, Deep and Aurora",Food & Dining,Micro,Patna,2025-08-21,Bihar
374,Khanna-Naik,Home Services,Micro,Chandigarh,2024-12-11,Punjab
375,Ghosh LLC,Pharmacy,SME,Kochi,2024-05-01,Kerala
376,Date Ltd,Entertainment,Micro,Indore,2024-06-10,Madhya Pradesh
377,Vora-Comar,Fuel,Micro,Delhi,2024-08-26,Delhi
378,"Bhatt, Soni and Sen",Grocery,Micro,Surat,2024-10-26,Gujarat
379,Varghese-Chopra,Grocery,SME,Hyderabad,2024-02-21,Telangana
380,Thakur-Kant,Education,Micro,Pune,2024-10-25,Maharashtra
381,"Bassi, Verma and Mitra",Pharmacy,SME,Patna,2024-12-11,Bihar
382,Balasubramanian-Bhat,Grocery,SME,Pune,2024-06-10,Maharashtra
383,Ratti-Sandhu,Pharmacy,Micro,Bengaluru,2024-07-10,Karnataka
384,"Chokshi, Swaminathan and Sawhney",Grocery,Micro,Lucknow,2024-11-30,Uttar Pradesh
385,Buch LLC,Kirana/Local Store,Micro,Mumbai,2024-05-14,Maharashtra
386,"Divan, Bhatti and Date",Pharmacy,Micro,Delhi,2025-12-08,Delhi
387,Nair-Raj,Utilities/Bill Pay,Micro,Bengaluru,2025-10-07,Karnataka
388,"Wali, Menon and Setty",Utilities/Bill Pay,Enterprise,Bhopal,2025-01-14,Madhya Pradesh
389,"Sani, Chaudhary and Contractor",Financial Services,SME,Delhi,2025-07-25,Delhi
390,"Kale, Sani and Seth",Fuel,SME,Mumbai,2024-06-04,Maharashtra
391,Sachdev LLC,Pharmacy,SME,Indore,2024-04-16,Madhya Pradesh
392,Rastogi-Sagar,Utilities/Bill Pay,Micro,Ahmedabad,2024-04-17,Gujarat
393,"Chandran, Munshi and Sane",Electronics,Micro,Coimbatore,2024-05-24,Tamil Nadu
394,Kumer-Prasad,Home Services,SME,Mumbai,2025-08-13,Maharashtra
395,Som Inc,Financial Services,Micro,Surat,2024-02-03,Gujarat
396,Chada Inc,Food & Dining,Enterprise,Pune,2024-02-16,Maharashtra
397,Char-Pradhan,Fashion & Apparel,Micro,Chandigarh,2024-12-08,Punjab
398,Bhasin PLC,Fashion & Apparel,SME,Patna,2024-03-20,Bihar
399,"Narayan, Das and Roy",Fuel,SME,Mumbai,2024-09-02,Maharashtra
400,Sampath-Behl,Grocery,Micro,Pune,2024-02-24,Maharashtra
401,Muni-Pandey,Food & Dining,Micro,Ahmedabad,2024-11-20,Gujarat
402,Tripathi and Sons,Utilities/Bill Pay,Enterprise,Coimbatore,2024-08-10,Tamil Nadu
403,Subramaniam and Sons,Grocery,SME,Ahmedabad,2024-02-20,Gujarat
404,Palla PLC,Pharmacy,Micro,Chennai,2025-08-02,Tamil Nadu
405,Contractor-Mallick,Utilities/Bill Pay,SME,Hyderabad,2024-02-12,Telangana
406,"Kara, Sanghvi and Bal",Kirana/Local Store,Micro,Hyderabad,2025-05-26,Telangana
407,"Loke, Balakrishnan and Gole",Fashion & Apparel,Enterprise,Bengaluru,2025-11-12,Karnataka
408,More-Nori,Fashion & Apparel,Enterprise,Mumbai,2025-10-17,Maharashtra
409,Ahuja-Golla,Fuel,Micro,Mumbai,2025-04-17,Maharashtra
410,Rattan Inc,Financial Services,Micro,Kochi,2025-03-27,Kerala
411,Balasubramanian Inc,Electronics,Enterprise,Hyderabad,2025-05-24,Telangana
412,"Wali, Kale and Puri",Fashion & Apparel,Micro,Hyderabad,2024-01-31,Telangana
413,Setty-Om,Entertainment,Micro,Bengaluru,2025-03-14,Karnataka
414,Pingle LLC,Fashion & Apparel,SME,Surat,2024-06-10,Gujarat
415,"Nair, Chad and Ben",Fashion & Apparel,Micro,Kochi,2025-10-04,Kerala
416,Dugar PLC,Utilities/Bill Pay,Micro,Hyderabad,2024-02-18,Telangana
417,Bumb LLC,Travel & Transport,Micro,Delhi,2025-10-04,Delhi
418,Samra-Sunder,Grocery,Enterprise,Ahmedabad,2024-07-13,Gujarat
419,"Sathe, Sachdeva and Mahajan",Grocery,SME,Bhopal,2025-05-21,Madhya Pradesh
420,Vala Inc,Food & Dining,SME,Ahmedabad,2025-11-06,Gujarat
421,Sani-Choudhry,Grocery,Micro,Chennai,2024-09-09,Tamil Nadu
422,Sur-Vyas,Food & Dining,Micro,Surat,2024-11-27,Gujarat
423,"Morar, Bath and Kannan",Utilities/Bill Pay,Enterprise,Indore,2025-07-05,Madhya Pradesh
424,Bhakta-Amble,Grocery,Micro,Chennai,2024-03-24,Tamil Nadu
425,Mitra and Sons,Entertainment,Enterprise,Chennai,2024-05-15,Tamil Nadu
426,Kumer LLC,Kirana/Local Store,SME,Hyderabad,2025-01-25,Telangana
427,Dar-Amble,Food & Dining,SME,Mumbai,2025-12-13,Maharashtra
428,Sani-Gill,Fuel,Micro,Delhi,2024-11-14,Delhi
429,Rai PLC,Travel & Transport,SME,Bengaluru,2025-03-18,Karnataka
430,"Karpe, Tella and Pandya",Electronics,SME,Ahmedabad,2025-12-10,Gujarat
431,Ranganathan Ltd,Entertainment,Micro,Hyderabad,2024-03-31,Telangana
432,Sarin Inc,Electronics,Micro,Pune,2025-08-10,Maharashtra
433,Brahmbhatt-Munshi,Pharmacy,Enterprise,Delhi,2024-05-17,Delhi
434,"Sanghvi, Ravel and Sahni",Grocery,SME,Bengaluru,2025-04-15,Karnataka
435,Contractor-Ravel,Pharmacy,SME,Ahmedabad,2024-10-17,Gujarat
436,Nair and Sons,Grocery,Micro,Guwahati,2025-11-27,Assam
437,"Sharma, Pathak and Chakrabarti",Utilities/Bill Pay,Enterprise,Mumbai,2024-10-14,Maharashtra
438,Cherian-Kohli,Grocery,Micro,Hyderabad,2024-07-10,Telangana
439,Rattan-Viswanathan,Fashion & Apparel,Micro,Chennai,2025-11-06,Tamil Nadu
440,Randhawa LLC,Electronics,Micro,Bhopal,2024-10-10,Madhya Pradesh
441,"Nori, Kant and Nath",Pharmacy,Micro,Kolkata,2025-07-13,West Bengal
442,Bose PLC,Education,SME,Kolkata,2025-01-16,West Bengal
443,"Comar, Wali and Uppal",Pharmacy,Enterprise,Delhi,2025-08-28,Delhi
444,Palla LLC,Electronics,Micro,Delhi,2025-11-01,Delhi
445,"Divan, Keer and Chauhan",Fashion & Apparel,Micro,Mumbai,2024-04-28,Maharashtra
446,Kunda and Sons,Fashion & Apparel,Micro,Guwahati,2024-01-19,Assam
447,Dua Ltd,Financial Services,Micro,Mumbai,2024-11-13,Maharashtra
448,Goel Ltd,Grocery,Micro,Bengaluru,2025-12-13,Karnataka
449,Shetty-Sen,Utilities/Bill Pay,Micro,Hyderabad,2024-05-22,Telangana
450,"Naidu, Mutti and Dora",Electronics,Micro,Bengaluru,2025-05-03,Karnataka
451,Bir-Singh,Pharmacy,SME,Chennai,2024-02-02,Tamil Nadu
452,Mitter-Maharaj,Fashion & Apparel,SME,Surat,2025-03-08,Gujarat
453,"Bhalla, Pandey and Tripathi",Fuel,Micro,Coimbatore,2025-07-07,Tamil Nadu
454,Mukherjee Group,Kirana/Local Store,Micro,Delhi,2024-05-23,Delhi
455,Barad-Bhandari,Education,Micro,Jaipur,2025-09-13,Rajasthan
456,Mangat-Bose,Financial Services,SME,Bengaluru,2024-12-05,Karnataka
457,"Chana, Tripathi and Rajagopalan",Grocery,Micro,Chandigarh,2025-12-16,Punjab
458,Barman-Sengupta,Utilities/Bill Pay,Micro,Kolkata,2024-07-06,West Bengal
459,"Guha, Nagy and Soni",Travel & Transport,SME,Hyderabad,2025-04-16,Telangana
460,"Dora, Bhatia and Seshadri",Pharmacy,Micro,Mumbai,2025-01-13,Maharashtra
461,Oza Ltd,Food & Dining,Micro,Ranchi,2024-11-03,Jharkhand
462,Thaman Ltd,Grocery,SME,Bhopal,2025-06-22,Madhya Pradesh
463,Baral and Sons,Utilities/Bill Pay,Micro,Ahmedabad,2024-02-12,Gujarat
464,"Sarma, Sarna and Viswanathan",Electronics,Micro,Delhi,2025-09-24,Delhi
465,"Dutt, Patla and Pradhan",Grocery,SME,Ahmedabad,2025-12-30,Gujarat
466,Ram-Rege,Fuel,SME,Mumbai,2024-10-24,Maharashtra
467,Ben-Natt,Fashion & Apparel,Micro,Bengaluru,2024-09-22,Karnataka
468,Narayan Inc,Financial Services,Micro,Coimbatore,2024-02-07,Tamil Nadu
469,"Raju, Mander and Krishnan",Grocery,Micro,Chandigarh,2024-09-20,Punjab
470,"Doctor, Nath and Bumb",Travel & Transport,Micro,Pune,2025-04-03,Maharashtra
471,"Dhaliwal, Palla and Mukherjee",Pharmacy,Micro,Indore,2025-02-26,Madhya Pradesh
472,"Ramanathan, Dayal and Chad",Food & Dining,Micro,Delhi,2024-08-24,Delhi
473,Puri-Narasimhan,Grocery,Micro,Ahmedabad,2025-07-07,Gujarat
474,Vyas Inc,Financial Services,Micro,Delhi,2025-09-19,Delhi
475,"Sampath, Trivedi and Pathak",Utilities/Bill Pay,SME,Delhi,2025-12-01,Delhi
476,Patil LLC,Grocery,SME,Patna,2025-02-26,Bihar
477,Kala LLC,Home Services,Micro,Jaipur,2024-04-18,Rajasthan
478,Handa-Kara,Utilities/Bill Pay,Micro,Kolkata,2025-01-04,West Bengal
479,Dubey Inc,Utilities/Bill Pay,Micro,Coimbatore,2025-07-08,Tamil Nadu
480,Chaudhuri-Tripathi,Utilities/Bill Pay,SME,Pune,2024-03-20,Maharashtra
481,"Vyas, Barad and Nayar",Entertainment,SME,Mumbai,2025-03-06,Maharashtra
482,"Deep, Puri and Dube",Pharmacy,SME,Mumbai,2025-04-05,Maharashtra
483,Golla Ltd,Home Services,Micro,Bengaluru,2025-07-18,Karnataka
484,"Gandhi, Sarma and Bassi",Home Services,SME,Delhi,2024-02-28,Delhi
485,Patla-Khanna,Financial Services,Micro,Delhi,2024-12-30,Delhi
486,Mane-Sen,Utilities/Bill Pay,Micro,Kolkata,2025-07-03,West Bengal
487,Walla and Sons,Travel & Transport,Micro,Jaipur,2025-12-10,Rajasthan
488,Singh-Hari,Home Services,Micro,Bhopal,2025-02-07,Madhya Pradesh
489,Sastry-Shenoy,Utilities/Bill Pay,SME,Mumbai,2025-01-19,Maharashtra
490,Raja-Thakkar,Grocery,Micro,Kochi,2025-06-01,Kerala
491,"Sahota, Edwin and Iyengar",Fashion & Apparel,Micro,Chennai,2024-09-06,Tamil Nadu
492,"Devi, Krishna and Ben",Kirana/Local Store,Micro,Lucknow,2024-05-06,Uttar Pradesh
493,"Srivastava, Prabhu and Chauhan",Home Services,Micro,Ahmedabad,2024-10-20,Gujarat
494,"Varty, Dash and Mane",Pharmacy,Micro,Chennai,2025-09-19,Tamil Nadu
495,Dyal LLC,Fashion & Apparel,Micro,Delhi,2025-09-23,Delhi
496,Varghese-Din,Utilities/Bill Pay,SME,Chandigarh,2025-05-02,Punjab
497,Chand-Kapadia,Food & Dining,Micro,Bengaluru,2025-05-22,Karnataka
498,Palla-Bala,Travel & Transport,SME,Surat,2024-10-18,Gujarat
499,Bera-Randhawa,Fashion & Apparel,Micro,Pune,2025-11-05,Maharashtra
500,"Prakash, Keer and Raju",Food & Dining,Enterprise,Chennai,2024-04-04,Tamil Nadu
501,Prasad and Sons,Fuel,SME,Mumbai,2024-06-05,Maharashtra
502,Nagar Inc,Home Services,Micro,Ahmedabad,2024-12-28,Gujarat
503,"Nayak, Dhingra and Devan",Utilities/Bill Pay,SME,Mumbai,2024-09-23,Maharashtra
504,Mangat Group,Fuel,Micro,Surat,2024-04-25,Gujarat
505,"Dewan, Singh and Sen",Food & Dining,SME,Ahmedabad,2024-03-09,Gujarat
506,"Ahluwalia, Buch and Bahl",Grocery,SME,Bengaluru,2025-03-17,Karnataka
507,Kale-Doctor,Fashion & Apparel,Micro,Surat,2025-07-31,Gujarat
508,"Wable, Sampath and Choudhry",Fuel,Micro,Patna,2024-09-12,Bihar
509,Khanna-Mitra,Grocery,Micro,Mumbai,2025-04-17,Maharashtra
510,Batta and Sons,Kirana/Local Store,SME,Indore,2025-11-02,Madhya Pradesh
511,Shankar-Bhatnagar,Travel & Transport,Micro,Nagpur,2024-03-26,Maharashtra
512,Tata PLC,Electronics,SME,Lucknow,2025-12-01,Uttar Pradesh
513,"Babu, Varma and Khurana",Kirana/Local Store,SME,Hyderabad,2024-12-28,Telangana
514,"Dhawan, Manne and Sanghvi",Utilities/Bill Pay,Micro,Delhi,2024-03-27,Delhi
515,Pandit and Sons,Utilities/Bill Pay,Micro,Kolkata,2024-08-26,West Bengal
516,"Saha, Grover and Chada",Grocery,SME,Mumbai,2024-07-14,Maharashtra
517,"Patel, Bir and Vora",Pharmacy,Micro,Nagpur,2025-01-10,Maharashtra
518,"Tripathi, Tripathi and Bahri",Electronics,SME,Bengaluru,2024-06-23,Karnataka
519,Singhal-Bassi,Utilities/Bill Pay,Micro,Bengaluru,2025-02-22,Karnataka
520,"Ram, Prakash and Kulkarni",Food & Dining,Micro,Bengaluru,2025-09-27,Karnataka
521,"Babu, Parikh and Bir",Travel & Transport,Micro,Bengaluru,2024-03-06,Karnataka
522,Khosla-Chawla,Food & Dining,Micro,Bhopal,2024-09-29,Madhya Pradesh
523,"Natarajan, Deol and Basu",Food & Dining,Micro,Bengaluru,2025-03-14,Karnataka
524,Nigam-Gill,Food & Dining,Micro,Coimbatore,2024-09-07,Tamil Nadu
525,"Shetty, Srinivas and Gopal",Fuel,Micro,Bhopal,2024-12-29,Madhya Pradesh
526,Bhatnagar Ltd,Utilities/Bill Pay,Micro,Bengaluru,2025-11-09,Karnataka
527,Bansal-Memon,Entertainment,SME,Jaipur,2025-09-18,Rajasthan
528,Bassi and Sons,Entertainment,Micro,Ranchi,2024-03-14,Jharkhand
529,Mutti LLC,Financial Services,SME,Chennai,2024-10-28,Tamil Nadu
530,"Rao, Solanki and Kulkarni",Grocery,SME,Indore,2025-07-29,Madhya Pradesh
531,Halder LLC,Fashion & Apparel,Micro,Bengaluru,2025-12-06,Karnataka
532,Batta-Narula,Fashion & Apparel,Micro,Indore,2025-09-13,Madhya Pradesh
533,Dash-Pillai,Grocery,SME,Indore,2024-10-20,Madhya Pradesh
534,Ratta-Sarraf,Food & Dining,Micro,Kolkata,2024-10-20,West Bengal
535,Nori-Grover,Fashion & Apparel,Enterprise,Delhi,2024-10-13,Delhi
536,Tank-Pillai,Fuel,Micro,Bengaluru,2024-02-08,Karnataka
537,"Loke, Butala and Samra",Entertainment,SME,Coimbatore,2025-06-03,Tamil Nadu
538,Sani PLC,Food & Dining,SME,Chennai,2025-08-23,Tamil Nadu
539,Memon LLC,Utilities/Bill Pay,Micro,Lucknow,2024-03-20,Uttar Pradesh
540,Buch LLC,Travel & Transport,SME,Mumbai,2024-05-03,Maharashtra
541,"Merchant, Mohan and Sehgal",Financial Services,Micro,Lucknow,2024-10-25,Uttar Pradesh
542,"Sandhu, Ganesan and Sawhney",Entertainment,SME,Chennai,2024-12-25,Tamil Nadu
543,Sekhon-Basak,Home Services,SME,Mumbai,2025-05-05,Maharashtra
544,"Pandit, Saran and Maharaj",Fuel,SME,Delhi,2024-10-05,Delhi
545,"Bhandari, Borde and Ravi",Pharmacy,Micro,Chennai,2025-12-02,Tamil Nadu
546,Varghese-Dutta,Pharmacy,Micro,Delhi,2025-12-16,Delhi
547,Dhar PLC,Financial Services,SME,Pune,2025-11-27,Maharashtra
548,"Sarma, Banerjee and Date",Utilities/Bill Pay,Micro,Bhopal,2025-03-23,Madhya Pradesh
549,Keer Ltd,Grocery,Micro,Bengaluru,2025-10-10,Karnataka
550,Pathak-Rajagopal,Fashion & Apparel,SME,Surat,2025-10-11,Gujarat
551,"Bali, Dube and Sengupta",Kirana/Local Store,Micro,Mumbai,2025-07-28,Maharashtra
552,Prabhu-Sawhney,Travel & Transport,Enterprise,Lucknow,2025-03-25,Uttar Pradesh
553,Devan PLC,Pharmacy,Micro,Mumbai,2024-11-08,Maharashtra
554,Rao-Murthy,Electronics,SME,Indore,2025-04-06,Madhya Pradesh
555,"Mallick, Krish and Comar",Food & Dining,SME,Jaipur,2025-03-27,Rajasthan
556,Grewal Group,Food & Dining,Micro,Guwahati,2024-12-20,Assam
557,"Ram, Dalal and Lala",Food & Dining,SME,Kochi,2025-12-05,Kerala
558,Sehgal-Kala,Electronics,SME,Bhopal,2025-01-15,Madhya Pradesh
559,"Mangal, Swaminathan and Iyengar",Electronics,SME,Coimbatore,2024-04-05,Tamil Nadu
560,Deshmukh Inc,Food & Dining,Micro,Bengaluru,2025-02-20,Karnataka
561,Gera-Saxena,Electronics,SME,Chennai,2025-05-21,Tamil Nadu
562,Nagarajan Ltd,Fashion & Apparel,Micro,Bengaluru,2025-08-22,Karnataka
563,Bhattacharyya-Mannan,Home Services,SME,Bengaluru,2024-12-20,Karnataka
564,Dugar-Ghosh,Travel & Transport,Micro,Patna,2025-08-21,Bihar
565,Trivedi-Kapur,Grocery,SME,Chennai,2024-06-04,Tamil Nadu
566,Iyer and Sons,Kirana/Local Store,Micro,Chandigarh,2025-08-25,Punjab
567,Tak Inc,Electronics,Micro,Chennai,2024-01-12,Tamil Nadu
568,Pillay-Sibal,Home Services,Enterprise,Kolkata,2025-04-16,West Bengal
569,"Dayal, Chadha and Bhatti",Home Services,Micro,Indore,2025-03-23,Madhya Pradesh
570,Rao-Srinivas,Kirana/Local Store,Micro,Delhi,2024-05-16,Delhi
571,"Roy, Rout and Borah",Electronics,SME,Chennai,2025-05-20,Tamil Nadu
572,Nadig Ltd,Entertainment,SME,Kolkata,2025-12-07,West Bengal
573,Sengupta Group,Financial Services,SME,Mumbai,2025-03-19,Maharashtra
574,"Varughese, Padmanabhan and Dave",Education,Micro,Indore,2024-08-17,Madhya Pradesh
575,"Gopal, Dayal and Sant",Travel & Transport,Micro,Mumbai,2024-08-13,Maharashtra
576,"Bhakta, Dash and Vasa",Financial Services,SME,Patna,2025-10-22,Bihar
577,Modi and Sons,Pharmacy,SME,Bengaluru,2025-02-24,Karnataka
578,Naidu Ltd,Fashion & Apparel,Micro,Bengaluru,2024-04-13,Karnataka
579,Pal PLC,Utilities/Bill Pay,Enterprise,Hyderabad,2025-01-26,Telangana
580,Brar-Krishna,Utilities/Bill Pay,Micro,Ahmedabad,2025-08-12,Gujarat
581,Maharaj and Sons,Grocery,SME,Mumbai,2025-06-11,Maharashtra
582,"Mitter, Walla and Chander",Travel & Transport,Micro,Chennai,2025-12-22,Tamil Nadu
583,"Ganguly, Dube and Garg",Fuel,SME,Chennai,2024-05-15,Tamil Nadu
584,"Nazareth, Barman and Balakrishnan",Grocery,SME,Lucknow,2025-03-21,Uttar Pradesh
585,Bath Ltd,Pharmacy,Micro,Bhopal,2024-09-16,Madhya Pradesh
586,"Lanka, Kade and Saha",Fuel,Micro,Chennai,2024-02-28,Tamil Nadu
587,"Balasubramanian, Tank and Mann",Grocery,Micro,Kolkata,2025-06-02,West Bengal
588,"Mittal, Subramanian and Konda",Entertainment,SME,Pune,2024-10-01,Maharashtra
589,"Ravi, Mishra and Setty",Travel & Transport,Micro,Hyderabad,2024-06-23,Telangana
590,Bhasin and Sons,Utilities/Bill Pay,Micro,Kolkata,2025-08-28,West Bengal
591,Sagar-Sule,Utilities/Bill Pay,Micro,Delhi,2024-04-24,Delhi
592,Jani-Oak,Pharmacy,SME,Lucknow,2024-03-19,Uttar Pradesh
593,"Dhawan, Munshi and Nagar",Fashion & Apparel,Micro,Kolkata,2024-08-17,West Bengal
594,"Pai, Rastogi and De",Utilities/Bill Pay,SME,Pune,2025-11-02,Maharashtra
595,Varma-Cherian,Fuel,Micro,Delhi,2024-07-23,Delhi
596,Khurana-Shukla,Entertainment,SME,Nagpur,2024-12-23,Maharashtra
597,Loke Group,Food & Dining,SME,Lucknow,2024-10-17,Uttar Pradesh
598,Dhaliwal Inc,Education,SME,Surat,2025-04-17,Gujarat
599,Mannan Group,Entertainment,Micro,Jaipur,2024-05-29,Rajasthan
600,"Sahota, Kothari and Dutta",Food & Dining,Micro,Kochi,2024-08-28,Kerala
601,Munshi-Gupta,Grocery,Micro,Jaipur,2024-08-18,Rajasthan
602,Tara PLC,Food & Dining,Micro,Lucknow,2024-02-07,Uttar Pradesh
603,Tara-Morar,Home Services,Micro,Ahmedabad,2024-05-28,Gujarat
604,Bajaj-Chana,Grocery,SME,Chandigarh,2024-04-13,Punjab
605,Tiwari-Shankar,Entertainment,Micro,Lucknow,2024-06-21,Uttar Pradesh
606,Kale PLC,Entertainment,Micro,Jaipur,2025-12-17,Rajasthan
607,Bava-Bedi,Pharmacy,SME,Hyderabad,2025-02-13,Telangana
608,Talwar-Singhal,Grocery,Micro,Delhi,2025-11-18,Delhi
609,Yadav-Anand,Fuel,Enterprise,Hyderabad,2025-06-07,Telangana
610,Sankar and Sons,Food & Dining,SME,Delhi,2025-11-12,Delhi
611,Pau-Rau,Electronics,SME,Bengaluru,2024-03-19,Karnataka
612,Bath-Rattan,Financial Services,SME,Kochi,2025-09-03,Kerala
613,Hayer LLC,Grocery,Micro,Lucknow,2024-07-07,Uttar Pradesh
614,"Mani, Borah and Raju",Travel & Transport,Micro,Chennai,2025-12-11,Tamil Nadu
615,"Seshadri, Mammen and Dani",Kirana/Local Store,SME,Delhi,2025-04-26,Delhi
616,Chatterjee Group,Electronics,Micro,Mumbai,2024-08-29,Maharashtra
617,Nori-Pau,Education,Micro,Coimbatore,2025-04-05,Tamil Nadu
618,Issac PLC,Utilities/Bill Pay,Micro,Pune,2025-12-21,Maharashtra
619,"Ratti, Tella and Baria",Food & Dining,Micro,Patna,2024-02-16,Bihar
620,Barad and Sons,Fashion & Apparel,Micro,Kolkata,2025-09-29,West Bengal
621,"Nath, Som and Venkataraman",Entertainment,Micro,Pune,2024-06-01,Maharashtra
622,Dixit-Varma,Pharmacy,Micro,Hyderabad,2024-01-30,Telangana
623,Narang PLC,Pharmacy,Enterprise,Delhi,2024-08-07,Delhi
624,Gaba-Ramaswamy,Food & Dining,SME,Chennai,2025-03-29,Tamil Nadu
625,"Mistry, Nayar and Tripathi",Travel & Transport,Micro,Delhi,2024-05-21,Delhi
626,"Walia, Suri and Mistry",Fashion & Apparel,Micro,Jaipur,2025-08-18,Rajasthan
627,Badal-Pillay,Fashion & Apparel,Enterprise,Ranchi,2025-01-28,Jharkhand
628,Choudhary-Saha,Pharmacy,Micro,Jaipur,2025-06-09,Rajasthan
629,"Morar, Bala and Som",Fashion & Apparel,SME,Delhi,2025-05-21,Delhi
630,Kari-Behl,Food & Dining,Enterprise,Nagpur,2025-03-06,Maharashtra
631,"Srinivasan, Garde and Viswanathan",Travel & Transport,SME,Pune,2024-10-31,Maharashtra
632,"Rai, Divan and Kibe",Fashion & Apparel,Micro,Patna,2025-01-10,Bihar
633,Choudhary and Sons,Fuel,Micro,Hyderabad,2025-06-16,Telangana
634,Sastry LLC,Home Services,SME,Pune,2024-04-06,Maharashtra
635,Doshi-Sachar,Fuel,Micro,Delhi,2024-09-11,Delhi
636,"Jani, Roy and Thaker",Fashion & Apparel,Micro,Mumbai,2025-05-14,Maharashtra
637,"Sinha, Bhatia and Devi",Pharmacy,SME,Delhi,2024-03-28,Delhi
638,"Johal, Nair and Sridhar",Utilities/Bill Pay,Micro,Patna,2025-12-17,Bihar
639,"Puri, Murthy and Ghose",Pharmacy,Micro,Bengaluru,2024-03-05,Karnataka
640,Walia-Oommen,Utilities/Bill Pay,Micro,Surat,2025-07-12,Gujarat
