refund_id,transaction_id,refund_amount,refund_date,refund_reason
473,26810,324.17,2024-09-13 21:36:31,Order Cancelled
474,26867,218.48,2024-03-11 13:07:05,Order Cancelled
475,26881,167.6,2025-07-21 09:14:58,Duplicate Payment
476,26907,395.15,2024-05-08 14:55:43,Order Cancelled
477,26962,149.22,2025-01-30 18:29:06,Order Cancelled
478,27003,591.09,2024-10-18 18:15:50,Order Cancelled
479,27063,617.51,2025-05-30 12:27:33,Merchant Error
480,27081,952.82,2024-04-05 17:54:20,Product Return
481,27159,258.04,2025-04-12 07:50:59,Order Cancelled
482,27170,231.9,2024-09-07 22:40:35,Duplicate Payment
483,27173,196.72,2024-11-27 01:10:25,Duplicate Payment
484,27238,291.72,2025-06-26 17:16:40,Order Cancelled
485,27240,561.44,2025-06-11 12:36:25,Product Return
486,27245,734.09,2025-11-01 07:31:02,Order Cancelled
487,27246,286.93,2025-08-17 15:37:43,Merchant Error
488,27356,750.91,2025-04-26 15:26:12,Order Cancelled
489,27538,157.91,2024-12-27 08:43:46,Duplicate Payment
490,27558,384.43,2024-10-18 12:57:14,Duplicate Payment
491,27594,1986.61,2024-12-29 17:18:10,Order Cancelled
492,27661,352.37,2025-10-07 21:03:37,Duplicate Payment
493,27760,70.67,2025-03-31 14:47:37,Product Return
494,27761,90.79,2025-07-08 14:01:35,Order Cancelled
495,27769,545.05,2025-09-13 21:47:59,Duplicate Payment
496,27878,232.47,2024-03-25 19:06:09,Order Cancelled
497,27960,352.14,2024-11-13 12:27:08,Duplicate Payment
498,27972,101.36,2024-04-09 09:58:37,Product Return
499,27988,831.35,2024-02-28 01:46:03,Product Return
500,28010,181.26,2024-03-16 20:33:08,Merchant Error
501,28041,167.05,2025-03-30 12:36:59,Product Return
502,28095,130.88,2024-10-23 07:50:07,Product Return
503,28186,137.8,2024-04-09 11:42:54,Order Cancelled
504,28219,345.23,2024-06-04 14:27:07,Duplicate Payment
505,28311,254.26,2025-11-23 18:00:06,Duplicate Payment
506,28477,472.87,2025-12-07 19:10:55,Duplicate Payment
507,28500,135.55,2025-01-14 08:45:53,Merchant Error
508,28562,191.44,2024-02-15 07:06:32,Order Cancelled
509,28637,286.74,2024-10-08 13:13:25,Product Return
510,28799,549.94,2024-08-14 12:13:31,Product Return
511,28805,239.51,2024-07-22 19:24:54,Merchant Error
512,28864,1318.7,2024-12-24 19:46:44,Product Return
513,29008,175.98,2024-06-16 12:46:20,Product Return
514,29107,401.51,2024-10-07 16:35:56,Order Cancelled
515,29172,117.45,2025-11-18 18:50:38,Order Cancelled
516,29211,415.24,2024-07-04 07:15:04,Service Not Rendered
517,29317,322.09,2025-07-08 18:15:25,Merchant Error
518,29319,351.25,2025-01-24 08:17:00,Order Cancelled
519,29368,258.49,2025-08-13 18:08:26,Product Return
520,29453,147.08,2024-11-14 15:45:44,Order Cancelled
521,29512,98.96,2025-11-10 13:58:22,Product Return
522,29558,212.81,2024-12-28 16:23:03,Merchant Error
523,29575,234.91,2025-10-08 06:54:25,Service Not Rendered
524,29729,53.21,2025-01-31 13:21:24,Service Not Rendered
525,29730,173.27,2025-04-01 13:24:35,Duplicate Payment
526,29741,452.71,2025-07-05 09:43:19,Duplicate Payment
527,29752,340.77,2025-01-28 12:56:39,Duplicate Payment
528,29762,172.08,2024-03-07 11:42:22,Duplicate Payment
529,29788,450.35,2025-04-08 19:37:15,Product Return
530,29824,537.39,2024-08-25 10:13:32,Duplicate Payment
531,29903,627.43,2025-06-10 15:00:37,Order Cancelled
532,29990,672.07,2025-08-07 08:51:38,Order Cancelled
533,30038,162.67,2025-11-16 20:59:32,Order Cancelled
534,30075,995.35,2025-12-20 08:25:02,Order Cancelled
535,30207,135.25,2025-04-07 23:48:26,Duplicate Payment
536,30242,323.85,2025-12-30 08:57:10,Merchant Error
537,30380,135.86,2024-10-03 04:10:11,Order Cancelled
538,30449,264.85,2024-08-18 15:21:02,Service Not Rendered
539,30489,612.51,2024-06-04 11:07:28,Order Cancelled
540,30498,312.15,2025-06-08 18:05:21,Product Return
541,30520,610.11,2025-02-09 13:55:57,Product Return
542,30545,210.2,2024-01-06 16:10:48,Order Cancelled
543,30587,595.32,2025-03-07 17:52:55,Order Cancelled
544,30599,73.86,2024-08-22 12:25:19,Product Return
545,30607,127.66,2025-02-15 21:19:26,Order Cancelled
546,30655,303.76,2025-06-17 12:24:40,Order Cancelled
547,30706,246.72,2024-09-02 22:33:53,Order Cancelled
548,30716,131.95,2025-07-22 19:08:30,Merchant Error
549,30718,446.56,2025-04-19 19:10:31,Merchant Error
550,30748,225.18,2025-01-03 06:35:48,Order Cancelled
551,30800,209.91,2024-10-28 08:40:59,Order Cancelled
552,30810,159.98,2025-05-18 19:28:43,Merchant Error
553,30932,157.49,2025-07-12 12:41:03,Merchant Error
554,30966,229.58,2024-09-02 22:17:32,Duplicate Payment
555,30987,624.6,2024-08-17 18:06:09,Product Return
556,30989,317.25,2025-04-17 08:55:16,Order Cancelled
557,31025,556.6,2024-12-24 17:29:10,Order Cancelled
558,31029,91.72,2024-06-10 12:27:20,Duplicate Payment
559,31059,91.78,2025-12-27 13:16:47,Order Cancelled
560,31063,173.7,2024-11-09 10:57:11,Order Cancelled
561,31114,169.41,2024-12-30 18:35:34,Order Cancelled
562,31150,747.8,2024-11-20 06:28:30,Merchant Error
563,31181,144.55,2024-08-15 12:31:45,Duplicate Payment
564,31195,245.99,2024-10-14 19:25:35,Product Return
565,31274,448.86,2025-09-28 12:51:04,Product Return
566,31292,1102.43,2024-07-15 15:32:11,Order Cancelled
567,31345,348.24,2024-04-05 14:42:02,Duplicate Payment
568,31457,206.9,2024-05-09 18:39:33,Order Cancelled
569,31579,378.04,2024-10-27 08:50:24,Order Cancelled
570,31652,724.68,2025-03-19 07:02:47,Order Cancelled
571,31702,242.74,2025-08-15 14:55:30,Product Return
572,31791,67.33,2024-07-03 20:00:13,Merchant Error
573,31792,103.96,2024-12-05 13:36:00,Product Return
574,31802,182.79,2025-08-10 13:31:01,Order Cancelled
575,31866,345.6,2025-02-05 15:33:48,Order Cancelled
576,31969,91.38,2025-01-28 10:12:21,Merchant Error
577,32010,281.02,2025-11-08 13:29:42,Product Return
578,32034,99.05,2024-11-02 22:04:52,Product Return
579,32082,292.4,2025-03-22 13:14:40,Merchant Error
580,32088,895.23,2024-11-27 16:40:01,Merchant Error
581,32100,223.78,2025-03-27 19:22:30,Order Cancelled
582,32141,114.45,2024-11-07 14:31:20,Duplicate Payment
583,32164,856.67,2024-05-25 06:09:58,Service Not Rendered
584,32341,286.79,2024-10-11 16:20:37,Merchant Error
585,32364,410.03,2024-09-17 14:49:29,Product Return
586,32428,202.57,2025-04-10 05:37:09,Order Cancelled
587,32452,318.05,2025-06-13 19:48:42,Duplicate Payment
588,32538,307.45,2025-11-21 18:33:00,Product Return
589,32575,291.02,2024-04-24 05:37:33,Service Not Rendered
590,32589,150.4,2025-02-14 15:29:16,Product Return
591,32590,929.27,2025-09-28 21:48:33,Service Not Rendered
592,32594,283.44,2025-02-26 18:14:15,Order Cancelled
593,32601,118.11,2024-11-16 12:30:21,Order Cancelled
594,32615,220.07,2025-02-04 12:43:35,Order Cancelled
595,32656,70.13,2025-06-27 13:04:53,Product Return
596,32690,228.08,2024-06-02 19:04:21,Product Return
597,32768,181.82,2024-08-24 09:25:03,Duplicate Payment
598,32855,714.64,2024-02-12 13:07:13,Merchant Error
599,32877,92.4,2024-11-22 10:12:07,Service Not Rendered
600,32935,162.24,2025-06-16 11:10:38,Order Cancelled
601,32984,417.7,2024-12-10 18:34:43,Order Cancelled
602,32988,146.87,2025-02-06 23:46:02,Order Cancelled
603,33088,1385.04,2024-02-18 09:35:37,Order Cancelled
604,33122,637.67,2024-08-18 21:50:15,Order Cancelled
605,33125,120.85,2024-10-27 08:25:00,Order Cancelled
606,33168,189.41,2024-12-29 09:43:43,Order Cancelled
607,33169,169.04,2024-09-26 13:33:18,Product Return
608,33185,202.07,2024-08-08 20:02:13,Service Not Rendered
609,33224,173.56,2024-04-10 19:50:32,Product Return
610,33306,455.1,2024-09-19 21:19:21,Order Cancelled
611,33372,151.28,2025-06-09 20:53:21,Service Not Rendered
612,33809,149.0,2024-11-12 19:16:35,Order Cancelled
613,33830,337.91,2025-07-02 15:40:29,Order Cancelled
614,33865,824.97,2025-06-24 13:14:17,Service Not Rendered
615,33952,242.71,2024-09-29 18:29:46,Product Return
616,34078,707.24,2024-09-10 20:58:35,Order Cancelled
617,34256,951.97,2024-04-01 13:34:27,Order Cancelled
618,34257,108.06,2024-08-29 19:58:59,Order Cancelled
619,34303,143.16,2025-03-02 17:56:54,Duplicate Payment
620,34415,308.09,2024-05-16 11:52:01,Product Return
621,34416,121.97,2025-06-09 06:01:59,Product Return
622,34556,679.34,2024-10-06 14:42:34,Service Not Rendered
623,34703,165.44,2024-12-11 17:59:42,Order Cancelled
624,34736,731.27,2025-06-05 23:29:51,Order Cancelled
625,34812,852.43,2025-10-20 09:10:00,Order Cancelled
626,34819,256.8,2024-01-19 12:34:28,Order Cancelled
627,34956,1257.48,2024-07-24 09:48:02,Product Return
628,35072,280.21,2025-08-11 19:07:22,Order Cancelled
629,35108,230.86,2026-01-05 13:55:53,Merchant Error
630,35198,434.5,2025-07-19 14:48:57,Order Cancelled
631,35365,757.45,2025-06-01 20:39:25,Duplicate Payment
632,35381,292.27,2025-07-28 14:36:28,Product Return
633,35603,294.83,2024-02-18 00:54:31,Service Not Rendered
634,35623,259.57,2024-12-24 22:12:49,Order Cancelled
635,35712,257.69,2025-04-14 22:42:50,Service Not Rendered
636,35740,569.89,2024-01-12 17:06:49,Merchant Error
637,35813,274.72,2024-05-12 20:26:39,Service Not Rendered
638,35833,285.89,2024-02-06 17:40:59,Order Cancelled
639,35923,134.05,2025-08-11 11:51:49,Product Return
640,36000,184.72,2025-12-07 12:15:20,Product Return
641,36014,400.05,2025-12-04 08:34:31,Duplicate Payment
642,36024,318.6,2025-10-14 13:15:44,Order Cancelled
643,36053,151.71,2025-10-12 19:40:58,Order Cancelled
644,36204,153.63,2024-09-19 08:00:01,Product Return
645,36207,281.86,2025-04-08 20:40:45,Product Return
646,36315,704.39,2024-07-13 12:57:27,Product Return
647,36335,235.06,2024-07-06 19:46:17,Duplicate Payment
648,36352,299.15,2024-11-24 11:51:43,Order Cancelled
649,36358,252.43,2024-11-02 07:15:27,Order Cancelled
650,36370,250.97,2024-12-22 17:07:26,Order Cancelled
651,36420,59.35,2024-09-21 07:55:48,Product Return
652,36427,72.56,2025-07-30 13:55:24,Service Not Rendered
653,36615,305.26,2025-11-24 19:24:43,Service Not Rendered
654,36652,182.23,2024-10-18 12:44:25,Duplicate Payment
655,36771,40.91,2024-11-02 23:16:25,Order Cancelled
656,36813,380.09,2024-09-20 23:44:55,Product Return
657,36835,790.32,2025-05-28 12:44:31,Order Cancelled
658,36864,289.24,2024-05-16 14:00:50,Product Return
659,36873,26.5,2024-05-22 13:33:28,Merchant Error
660,36949,138.82,2024-03-06 19:52:57,Service Not Rendered
661,36963,409.22,2025-11-10 15:44:16,Service Not Rendered
662,37018,259.63,2024-07-08 09:40:10,Order Cancelled
663,37117,168.38,2024-05-13 19:40:48,Order Cancelled
664,37258,254.51,2024-12-08 13:04:10,Merchant Error
665,37292,53.74,2025-11-03 12:43:31,Duplicate Payment
666,37299,632.98,2024-12-12 17:26:18,Product Return
667,37451,577.81,2025-08-19 11:19:26,Merchant Error
668,37567,196.73,2024-06-02 11:07:02,Service Not Rendered
669,37589,210.12,2024-10-30 13:41:45,Duplicate Payment
670,37594,712.23,2025-04-25 08:10:19,Duplicate Payment
671,37596,244.57,2024-10-09 06:28:22,Service Not Rendered
672,37597,243.46,2024-10-11 17:24:36,Product Return
673,37799,655.61,2025-08-29 12:59:01,Product Return
674,37806,305.11,2025-09-16 12:00:14,Product Return
675,37811,1428.03,2024-04-25 12:34:40,Product Return
676,37846,167.77,2025-05-29 20:13:58,Duplicate Payment
677,37851,478.61,2024-07-29 14:04:52,Order Cancelled
678,37854,646.9,2025-06-28 21:27:22,Order Cancelled
679,37948,159.54,2025-12-19 13:22:32,Duplicate Payment
680,38005,181.86,2025-05-25 13:51:57,Merchant Error
681,38028,337.81,2025-08-29 13:43:50,Order Cancelled
682,38081,212.03,2025-08-09 09:30:09,Duplicate Payment
683,38086,138.33,2024-07-14 17:09:07,Order Cancelled
684,38170,647.89,2025-12-25 21:23:44,Product Return
685,38351,121.4,2025-06-10 17:07:00,Product Return
686,38377,689.88,2025-01-03 23:29:49,Order Cancelled
687,38417,944.96,2025-09-14 02:48:02,Order Cancelled
688,38488,117.5,2025-09-02 18:31:07,Product Return
689,38541,126.04,2025-07-12 14:54:08,Order Cancelled
690,38576,217.76,2024-05-22 14:08:40,Merchant Error
691,38615,205.81,2024-09-17 18:42:58,Order Cancelled
692,38656,76.77,2025-02-28 14:03:21,Service Not Rendered
693,38702,266.3,2025-05-11 15:30:48,Duplicate Payment
694,38735,121.73,2024-09-30 00:36:44,Order Cancelled
695,38762,362.93,2024-05-29 09:13:21,Order Cancelled
696,38789,477.82,2025-11-28 23:38:19,Order Cancelled
697,38815,125.93,2024-09-06 11:48:16,Order Cancelled
698,38816,893.76,2025-03-09 11:52:16,Merchant Error
699,38890,118.38,2025-01-16 12:54:35,Duplicate Payment
700,38917,442.45,2025-06-12 16:40:09,Order Cancelled
701,38976,625.93,2025-10-11 23:48:52,Duplicate Payment
702,38998,324.25,2024-04-21 20:24:45,Order Cancelled
703,39021,258.08,2024-02-18 13:05:51,Order Cancelled
704,39088,407.49,2024-09-08 18:46:52,Merchant Error
705,39154,1086.43,2024-06-26 15:27:53,Order Cancelled
706,39172,107.66,2024-08-07 18:20:46,Order Cancelled
707,39212,140.8,2024-06-16 13:49:30,Product Return
708,39224,651.45,2024-07-12 18:18:33,Merchant Error
709,39242,304.63,2025-11-30 12:43:14,Order Cancelled
710,39246,171.21,2024-03-17 18:23:15,Product Return
711,39273,377.58,2024-11-09 20:36:24,Product Return
712,39277,141.17,2024-11-03 19:33:16,Duplicate Payment
713,39521,161.69,2024-02-03 08:07:58,Product Return
714,39560,332.39,2024-01-27 07:42:29,Order Cancelled
715,39667,649.87,2025-10-27 20:18:02,Product Return
716,39684,244.68,2025-07-20 15:51:58,Duplicate Payment
717,39702,194.84,2025-11-23 09:50:58,Order Cancelled
718,39728,242.35,2024-11-29 20:00:10,Merchant Error
719,39818,451.18,2025-07-16 08:40:48,Order Cancelled
720,39899,715.82,2025-11-17 14:14:33,Duplicate Payment
721,39928,712.19,2024-03-27 20:08:16,Merchant Error
722,39943,245.02,2024-05-18 19:17:39,Order Cancelled
723,39964,123.36,2024-08-15 17:02:39,Duplicate Payment
724,40012,165.98,2024-09-03 07:06:54,Order Cancelled
725,40082,383.72,2024-03-12 00:11:57,Service Not Rendered
726,40117,165.55,2024-09-16 20:54:32,Duplicate Payment
727,40183,175.92,2024-11-14 20:12:55,Order Cancelled
728,40308,476.23,2025-01-20 19:36:17,Product Return
729,40336,450.26,2026-01-03 12:03:15,Merchant Error
730,40354,563.77,2024-09-19 00:13:26,Product Return
731,40361,118.65,2025-11-23 07:37:45,Order Cancelled
732,40458,337.05,2025-08-08 05:38:55,Duplicate Payment
733,40509,221.72,2024-10-23 09:55:54,Service Not Rendered
734,40538,204.84,2024-05-25 09:49:22,Service Not Rendered
735,40565,92.6,2024-11-13 09:37:04,Product Return
736,40694,310.29,2025-12-20 20:38:29,Order Cancelled
737,40715,292.91,2025-03-31 12:39:53,Order Cancelled
738,40720,171.26,2024-09-02 12:22:33,Order Cancelled
739,40743,225.94,2025-07-19 21:53:18,Order Cancelled
740,40755,186.2,2024-06-29 16:11:39,Service Not Rendered
741,40769,205.01,2025-11-26 14:16:38,Order Cancelled
742,40805,118.83,2025-05-26 09:56:42,Merchant Error
743,40837,94.77,2025-07-11 11:45:27,Service Not Rendered
744,41067,1698.0,2024-06-17 12:22:10,Duplicate Payment
745,41103,275.93,2025-05-28 18:41:48,Order Cancelled
746,41138,158.41,2024-06-16 06:01:27,Product Return
747,41337,260.91,2025-12-08 20:42:20,Merchant Error
748,41466,168.61,2025-06-05 02:19:43,Product Return
749,41729,172.14,2025-05-18 11:27:12,Service Not Rendered
750,41824,126.95,2025-12-12 20:01:36,Merchant Error
751,41837,291.7,2025-06-26 17:35:53,Service Not Rendered
752,41841,224.11,2024-07-05 13:02:09,Product Return
753,41881,363.32,2024-02-17 12:26:12,Service Not Rendered
754,41897,116.97,2025-04-23 20:43:14,Duplicate Payment
755,41935,299.03,2024-09-11 10:03:31,Product Return
756,41944,736.6,2025-09-18 01:12:16,Order Cancelled
757,41960,355.15,2025-10-06 18:09:45,Order Cancelled
758,41995,228.91,2024-10-10 21:42:48,Merchant Error
759,42029,657.19,2025-07-16 11:35:43,Order Cancelled
760,42040,253.06,2024-10-22 08:46:01,Merchant Error
761,42062,484.26,2024-10-17 12:29:53,Order Cancelled
762,42342,94.14,2025-01-25 13:10:06,Duplicate Payment
763,42349,228.04,2024-06-20 10:32:16,Merchant Error
764,42361,97.25,2025-10-13 21:59:25,Order Cancelled
765,42401,170.2,2024-11-04 20:41:32,Product Return
766,42415,264.99,2024-06-16 18:51:17,Order Cancelled
767,42451,334.54,2025-10-03 11:40:40,Service Not Rendered
768,42506,237.16,2025-01-23 17:51:04,Service Not Rendered
769,42579,86.12,2024-12-23 09:13:13,Duplicate Payment
770,42637,339.48,2025-12-05 19:13:20,Duplicate Payment
771,42688,354.12,2024-04-12 15:28:55,Service Not Rendered
772,42705,383.89,2024-03-26 09:20:47,Product Return
773,42714,753.97,2024-11-20 07:25:17,Merchant Error
774,42800,561.37,2025-09-28 16:26:18,Duplicate Payment
775,42816,379.67,2025-05-20 09:08:32,Duplicate Payment
776,42901,248.06,2024-05-18 03:52:12,Merchant Error
777,42999,459.03,2025-02-07 09:10:42,Product Return
778,43017,89.99,2025-03-07 20:40:42,Duplicate Payment
779,43034,103.44,2024-03-17 21:35:39,Order Cancelled
780,43067,1201.72,2025-08-03 21:41:15,Service Not Rendered
781,43089,142.78,2025-11-06 15:46:55,Service Not Rendered
782,43095,118.34,2024-12-12 09:02:52,Service Not Rendered
783,43105,260.44,2024-01-21 22:48:08,Merchant Error
784,43136,179.58,2024-11-17 18:08:17,Product Return
785,43221,318.35,2024-04-19 13:21:28,Product Return
786,43231,494.43,2025-03-28 20:50:18,Product Return
787,43265,474.94,2024-09-06 16:43:08,Product Return
788,43287,241.52,2024-03-02 09:33:14,Order Cancelled
789,43401,240.57,2024-03-07 06:00:55,Order Cancelled
790,43405,506.54,2025-04-07 20:58:49,Product Return
791,43408,260.77,2024-04-21 06:06:13,Merchant Error
792,43447,196.99,2025-08-28 22:40:52,Order Cancelled
793,43507,263.65,2025-03-29 07:40:39,Product Return
794,43568,210.05,2024-02-09 17:23:39,Order Cancelled
795,43619,205.59,2024-09-18 06:31:11,Product Return
796,43635,442.07,2024-11-27 22:46:40,Order Cancelled
797,43688,903.0,2025-01-02 16:02:54,Order Cancelled
798,43725,228.4,2025-10-09 15:11:08,Order Cancelled
799,43798,162.64,2025-07-07 00:59:08,Merchant Error
800,43867,140.92,2024-11-17 21:13:23,Product Return
801,43984,576.37,2025-10-26 17:04:32,Order Cancelled
802,44167,406.26,2025-08-25 14:43:54,Order Cancelled
803,44307,107.89,2025-08-31 15:40:04,Service Not Rendered
804,44443,209.08,2025-11-21 05:44:19,Duplicate Payment
805,44561,382.15,2025-10-20 15:54:04,Order Cancelled
806,44620,696.88,2024-08-30 12:27:00,Duplicate Payment
807,44709,188.27,2024-12-01 18:49:20,Order Cancelled
808,44750,162.08,2025-08-12 19:07:35,Product Return
809,44751,171.57,2024-03-25 10:26:35,Order Cancelled
810,44756,40.07,2025-06-21 18:55:14,Order Cancelled
811,44807,399.86,2024-10-11 11:49:25,Duplicate Payment
812,44982,253.21,2025-04-26 18:23:10,Order Cancelled
813,45050,145.14,2025-12-16 08:57:04,Merchant Error
814,45169,223.41,2025-09-08 09:52:35,Product Return
815,45199,273.04,2025-12-29 22:40:03,Order Cancelled
816,45342,144.74,2025-02-06 20:58:38,Product Return
817,45395,267.39,2025-02-15 12:09:38,Order Cancelled
818,45442,319.88,2024-06-17 02:07:02,Product Return
819,45480,520.54,2025-09-18 12:29:03,Product Return
820,45490,702.74,2024-10-13 21:08:53,Product Return
821,45512,291.89,2024-02-15 21:11:59,Service Not Rendered
822,45544,314.27,2025-07-11 15:44:13,Duplicate Payment
823,45580,218.83,2025-08-21 10:17:03,Service Not Rendered
824,45586,39.55,2024-01-30 22:07:51,Merchant Error
825,45787,247.22,2024-11-03 19:30:41,Duplicate Payment
826,45840,204.19,2024-08-02 12:33:39,Order Cancelled
827,45861,89.45,2025-10-13 21:15:58,Duplicate Payment
828,45913,341.65,2024-07-04 21:50:47,Merchant Error
829,46034,224.38,2025-12-10 13:58:34,Duplicate Payment
830,46114,37.22,2025-05-07 19:46:42,Merchant Error
831,46125,342.71,2025-11-13 11:12:32,Product Return
832,46129,433.62,2025-05-19 08:53:10,Duplicate Payment
833,46154,308.11,2025-10-26 16:42:38,Service Not Rendered
834,46205,350.43,2025-08-31 20:45:25,Merchant Error
835,46237,408.55,2025-07-25 21:16:51,Order Cancelled
836,46246,984.78,2025-01-19 19:45:36,Product Return
837,46282,118.38,2024-06-02 20:06:27,Order Cancelled
838,46305,343.28,2024-10-26 08:29:41,Order Cancelled
839,46334,728.13,2024-09-05 05:07:03,Duplicate Payment
840,46338,325.56,2025-10-27 20:58:57,Product Return
841,46339,322.92,2024-12-30 18:20:56,Product Return
842,46358,400.38,2025-12-07 18:26:31,Duplicate Payment
843,46364,487.02,2024-01-08 12:01:13,Order Cancelled
844,46365,358.15,2025-08-10 08:05:09,Product Return
845,46435,208.03,2025-10-20 08:08:49,Product Return
846,46568,172.8,2024-04-08 09:54:02,Product Return
847,46578,134.9,2025-03-03 21:12:18,Merchant Error
848,46613,110.61,2024-06-07 22:46:40,Service Not Rendered
