device_id,user_id,device_type,primary_network
1281,1093,Android,WiFi
1282,1094,iOS,WiFi
1283,1094,Android,3G
1284,1095,iOS,5G
1285,1096,Android,4G
1286,1097,iOS,4G
1287,1098,iOS,4G
1288,1099,Android,5G
1289,1100,Android,5G
1290,1101,Android,5G
1291,1102,Android,4G
1292,1102,Android,4G
1293,1103,Android,4G
1294,1104,Android,4G
1295,1105,Android,WiFi
1296,1106,Android,WiFi
1297,1107,Android,5G
1298,1108,Android,4G
1299,1109,Android,5G
1300,1110,Android,4G
1301,1111,Android,4G
1302,1112,Android,4G
1303,1112,Android,4G
1304,1113,Android,WiFi
1305,1114,Android,5G
1306,1114,iOS,4G
1307,1115,Android,4G
1308,1116,Android,WiFi
1309,1116,Android,WiFi
1310,1117,Android,4G
1311,1118,Android,4G
1312,1119,Android,4G
1313,1120,Android,5G
1314,1120,Android,WiFi
1315,1121,Android,4G
1316,1122,Android,4G
1317,1123,Android,4G
1318,1124,iOS,4G
1319,1124,Android,4G
1320,1125,Android,5G
1321,1126,Android,5G
1322,1127,iOS,5G
1323,1127,Android,WiFi
1324,1128,Android,WiFi
1325,1129,Android,4G
1326,1130,iOS,5G
1327,1131,Android,5G
1328,1131,iOS,5G
1329,1132,iOS,4G
1330,1133,Android,4G
1331,1134,Android,5G
1332,1135,Android,5G
1333,1135,Android,4G
1334,1136,Android,4G
1335,1137,Android,4G
1336,1137,Android,4G
1337,1138,Android,4G
1338,1139,iOS,4G
1339,1139,Android,5G
1340,1140,Android,4G
1341,1141,Android,5G
1342,1142,Android,WiFi
1343,1142,Android,4G
1344,1143,Android,WiFi
1345,1144,Android,4G
1346,1145,iOS,4G
1347,1146,Android,WiFi
1348,1147,Android,4G
1349,1148,Android,5G
1350,1148,iOS,5G
1351,1149,Android,WiFi
1352,1150,Android,WiFi
1353,1150,Android,WiFi
1354,1151,Android,5G
1355,1152,Android,4G
1356,1153,Android,4G
1357,1154,iOS,4G
1358,1155,Android,3G
1359,1156,Android,4G
1360,1157,Android,4G
1361,1158,Android,4G
1362,1159,Android,5G
1363,1160,iOS,4G
1364,1161,iOS,WiFi
1365,1162,Android,4G
1366,1163,Android,WiFi
1367,1164,Android,4G
1368,1165,Android,5G
1369,1166,Android,4G
1370,1167,iOS,4G
1371,1168,Android,4G
1372,1169,Android,WiFi
1373,1170,Android,WiFi
1374,1171,Android,4G
1375,1172,Android,4G
1376,1172,iOS,5G
1377,1173,Web,3G
1378,1174,Android,4G
1379,1174,Android,5G
1380,1175,Android,4G
1381,1176,iOS,4G
1382,1177,Android,WiFi
1383,1178,Android,4G
1384,1178,Android,5G
1385,1179,Android,4G
1386,1180,Android,4G
1387,1181,Android,5G
1388,1182,Android,4G
1389,1183,Android,WiFi
1390,1184,Android,4G
1391,1185,Android,WiFi
1392,1186,Android,4G
1393,1187,Android,5G
1394,1188,Android,5G
1395,1189,Android,5G
1396,1190,Android,4G
1397,1191,Android,WiFi
1398,1192,Android,5G
1399,1192,Android,4G
1400,1193,Android,4G
1401,1194,iOS,4G
1402,1195,iOS,WiFi
1403,1196,Android,WiFi
1404,1197,Android,5G
1405,1198,Android,WiFi
1406,1199,Android,4G
1407,1200,iOS,4G
1408,1201,Android,3G
1409,1201,Android,4G
1410,1202,Android,5G
1411,1203,Android,5G
1412,1204,Android,5G
1413,1205,Android,4G
1414,1206,Android,5G
1415,1207,Android,WiFi
1416,1208,iOS,WiFi
1417,1209,Android,4G
1418,1210,Android,4G
1419,1211,Android,4G
1420,1212,Android,WiFi
1421,1212,Android,WiFi
1422,1213,Android,4G
1423,1214,Android,5G
1424,1215,iOS,4G
1425,1216,Android,5G
1426,1216,Android,4G
1427,1217,Android,5G
1428,1218,Android,WiFi
1429,1219,Android,4G
1430,1219,Android,4G
1431,1220,Android,WiFi
1432,1221,iOS,WiFi
1433,1222,Android,3G
1434,1223,iOS,WiFi
1435,1223,Android,WiFi
1436,1224,Android,5G
1437,1225,Android,5G
1438,1226,iOS,4G
1439,1227,Android,5G
1440,1228,Android,WiFi
1441,1229,Web,4G
1442,1230,Android,4G
1443,1231,iOS,WiFi
1444,1231,Android,WiFi
1445,1232,iOS,WiFi
1446,1233,iOS,4G
1447,1234,iOS,5G
1448,1234,Android,4G
1449,1235,iOS,5G
1450,1235,Android,4G
1451,1236,Android,WiFi
1452,1237,Android,4G
1453,1238,Android,4G
1454,1239,Android,WiFi
1455,1240,iOS,5G
1456,1241,Android,5G
1457,1242,Android,4G
1458,1243,Android,4G
1459,1244,Android,4G
1460,1244,Android,4G
1461,1245,Android,4G
1462,1246,Android,4G
1463,1247,Android,4G
1464,1248,Android,5G
1465,1249,Android,5G
1466,1250,Android,WiFi
1467,1251,Android,4G
1468,1252,Android,5G
1469,1253,Android,5G
1470,1254,Android,5G
1471,1255,Android,3G
1472,1256,Android,4G
1473,1257,Android,4G
1474,1258,Android,4G
1475,1259,Android,5G
1476,1260,Android,5G
1477,1261,Android,4G
1478,1262,Android,WiFi
1479,1263,Android,5G
1480,1264,Android,4G
1481,1265,Android,5G
1482,1266,Android,WiFi
1483,1267,Android,4G
1484,1267,Android,WiFi
1485,1268,Android,4G
1486,1269,Android,4G
1487,1270,Android,WiFi
1488,1270,Android,4G
1489,1271,Android,WiFi
1490,1272,Android,WiFi
1491,1273,Android,4G
1492,1274,iOS,4G
1493,1275,Android,4G
1494,1276,Android,4G
1495,1277,iOS,5G
1496,1277,iOS,5G
1497,1278,Android,5G
1498,1279,Android,5G
1499,1280,Android,4G
1500,1281,Android,WiFi
1501,1282,Android,4G
1502,1283,Android,5G
1503,1283,Android,5G
1504,1284,Android,WiFi
1505,1285,Android,5G
1506,1286,Web,5G
1507,1286,Android,4G
1508,1287,Android,5G
1509,1288,iOS,4G
1510,1288,iOS,5G
1511,1289,Android,4G
1512,1290,iOS,4G
1513,1291,iOS,WiFi
1514,1292,iOS,WiFi
1515,1293,Android,WiFi
1516,1294,Android,4G
1517,1295,Android,4G
1518,1296,Android,WiFi
1519,1296,Android,WiFi
1520,1297,Android,4G
1521,1298,Android,WiFi
1522,1298,Android,5G
1523,1299,Android,4G
1524,1300,Android,5G
1525,1301,Android,WiFi
1526,1302,Android,5G
1527,1303,Web,4G
1528,1304,iOS,5G
1529,1305,Android,5G
1530,1306,Android,4G
1531,1307,Android,5G
1532,1308,Android,5G
1533,1309,Android,WiFi
1534,1310,Android,WiFi
1535,1310,Android,4G
1536,1311,Android,5G
1537,1311,Android,WiFi
1538,1312,Android,WiFi
1539,1313,Android,5G
1540,1314,iOS,4G
1541,1315,iOS,5G
1542,1316,Android,4G
1543,1317,Android,4G
1544,1318,iOS,5G
1545,1319,Android,4G
1546,1320,Android,5G
1547,1321,iOS,4G
1548,1322,iOS,4G
1549,1322,Android,4G
1550,1323,Android,4G
1551,1324,Android,5G
1552,1325,Android,5G
1553,1326,Android,5G
1554,1327,iOS,3G
1555,1328,Web,3G
1556,1329,Android,5G
1557,1330,Android,4G
1558,1330,Android,3G
1559,1331,iOS,WiFi
1560,1332,Android,5G
1561,1332,Android,3G
1562,1333,Android,5G
1563,1334,Android,4G
1564,1335,Android,WiFi
1565,1335,Android,4G
1566,1336,Android,WiFi
1567,1337,Android,WiFi
1568,1338,Android,4G
1569,1339,Android,4G
1570,1340,Android,5G
1571,1341,Web,5G
1572,1342,Android,5G
1573,1343,Android,WiFi
1574,1344,Android,4G
1575,1344,iOS,5G
1576,1345,Android,WiFi
1577,1346,iOS,4G
1578,1347,Android,5G
1579,1348,Android,3G
1580,1349,Android,4G
1581,1350,Android,4G
1582,1351,Android,4G
1583,1352,iOS,WiFi
1584,1353,Android,4G
1585,1354,Android,WiFi
1586,1354,Android,4G
1587,1355,Android,5G
1588,1355,Android,4G
1589,1356,iOS,4G
1590,1357,Android,5G
1591,1358,Android,4G
1592,1359,Android,WiFi
1593,1360,Android,4G
1594,1361,iOS,4G
1595,1362,Android,WiFi
1596,1363,Android,5G
1597,1364,Android,4G
1598,1365,Android,5G
1599,1366,Android,5G
1600,1367,iOS,WiFi
1601,1367,Android,4G
1602,1368,Android,WiFi
1603,1369,Android,4G
1604,1370,Android,4G
1605,1371,Android,5G
1606,1372,Android,4G
1607,1372,Android,5G
1608,1373,Android,5G
1609,1373,Android,WiFi
1610,1374,Android,5G
1611,1374,Android,5G
1612,1375,Android,4G
1613,1376,iOS,5G
1614,1377,Android,4G
1615,1377,iOS,5G
1616,1378,iOS,WiFi
1617,1379,Web,3G
1618,1380,iOS,4G
1619,1380,Android,WiFi
1620,1381,iOS,5G
1621,1382,Android,4G
1622,1382,Android,WiFi
1623,1383,Android,4G
1624,1384,Android,5G
1625,1385,Android,5G
1626,1386,Android,5G
1627,1387,Android,WiFi
1628,1387,iOS,WiFi
1629,1388,Android,5G
1630,1389,iOS,5G
1631,1389,Android,5G
1632,1390,Android,4G
1633,1391,iOS,5G
1634,1392,Android,5G
1635,1392,Android,WiFi
1636,1393,Android,5G
1637,1394,Android,WiFi
1638,1395,iOS,WiFi
1639,1395,Android,WiFi
1640,1396,Android,WiFi
1641,1397,Android,4G
1642,1398,Android,4G
1643,1399,Android,5G
1644,1399,Android,5G
1645,1400,Android,4G
1646,1401,Android,4G
1647,1402,Android,4G
1648,1402,Android,4G
1649,1403,Android,5G
1650,1404,Android,4G
1651,1405,iOS,WiFi
1652,1406,Android,5G
1653,1407,Android,4G
1654,1408,Android,WiFi
1655,1409,Android,4G
1656,1410,Android,WiFi
1657,1411,iOS,4G
1658,1412,iOS,4G
1659,1413,Android,4G
1660,1413,iOS,WiFi
1661,1414,Android,4G
1662,1415,Android,WiFi
1663,1415,Android,4G
1664,1416,Android,WiFi
1665,1416,Android,4G
1666,1417,iOS,5G
1667,1418,iOS,WiFi
1668,1418,Android,4G
1669,1419,Android,4G
1670,1419,Android,4G
1671,1420,Android,3G
1672,1421,Android,4G
1673,1421,Android,5G
1674,1422,Android,4G
1675,1422,Android,4G
1676,1423,Android,5G
1677,1424,Android,5G
1678,1425,Android,WiFi
1679,1425,Android,5G
1680,1426,iOS,5G
1681,1427,Android,WiFi
1682,1428,Android,5G
1683,1429,iOS,3G
1684,1430,Web,4G
1685,1431,Android,4G
1686,1431,Android,3G
1687,1432,Android,5G
1688,1433,Android,4G
1689,1434,Android,5G
1690,1435,Android,4G
1691,1436,Android,5G
1692,1437,Android,4G
1693,1438,iOS,4G
1694,1439,Android,WiFi
1695,1439,Android,WiFi
1696,1440,Android,5G
1697,1441,Android,5G
1698,1441,Android,WiFi
1699,1442,iOS,4G
1700,1443,Android,5G
1701,1443,Android,4G
1702,1444,Android,4G
1703,1445,Android,5G
1704,1446,iOS,WiFi
1705,1446,Android,WiFi
1706,1447,Android,WiFi
1707,1448,iOS,5G
1708,1448,Android,5G
1709,1449,Android,4G
1710,1450,Android,5G
1711,1451,iOS,3G
1712,1451,Android,5G
1713,1452,Android,WiFi
1714,1452,Android,5G
1715,1453,Android,3G
1716,1454,iOS,4G
1717,1455,Android,4G
1718,1455,Android,4G
1719,1456,Android,3G
1720,1457,Android,4G
1721,1457,Android,5G
1722,1458,Android,WiFi
1723,1459,Android,WiFi
1724,1460,Android,4G
1725,1461,Android,5G
1726,1462,Android,WiFi
1727,1463,Android,WiFi
1728,1463,Android,4G
1729,1464,Android,4G
1730,1464,Android,5G
1731,1465,Web,5G
1732,1466,Android,5G
1733,1466,Android,4G
1734,1467,Android,4G
1735,1468,Android,WiFi
1736,1469,Android,5G
1737,1470,iOS,4G
1738,1471,Android,3G
1739,1472,iOS,4G
1740,1473,Android,3G
1741,1474,Android,WiFi
1742,1475,Android,4G
1743,1476,Android,4G
1744,1477,iOS,4G
1745,1478,Android,WiFi
1746,1479,Android,4G
1747,1480,Android,5G
1748,1481,Android,4G
1749,1482,Android,WiFi
1750,1483,Android,4G
1751,1484,Android,4G
1752,1485,iOS,4G
1753,1486,Android,5G
1754,1487,Android,4G
1755,1488,Android,5G
1756,1489,Android,4G
1757,1490,Android,4G
1758,1491,Android,4G
1759,1491,Android,WiFi
1760,1492,Android,5G
1761,1493,iOS,WiFi
1762,1494,Android,WiFi
1763,1494,Android,4G
1764,1495,Android,4G
1765,1495,Web,4G
1766,1496,Android,WiFi
1767,1497,Android,5G
1768,1498,Android,5G
1769,1499,Android,WiFi
1770,1500,Android,4G
1771,1501,Android,4G
1772,1502,Android,4G
1773,1503,Android,WiFi
1774,1504,Android,4G
1775,1504,Android,4G
1776,1505,Android,5G
1777,1505,Web,4G
1778,1506,Android,4G
1779,1507,iOS,WiFi
1780,1507,Android,5G
1781,1508,Android,4G
1782,1508,Android,4G
1783,1509,Android,5G
1784,1510,Android,4G
1785,1511,Android,WiFi
1786,1512,Android,5G
1787,1513,Android,4G
1788,1514,iOS,5G
1789,1515,Android,WiFi
1790,1516,Android,4G
1791,1517,Android,5G
1792,1518,Android,3G
1793,1519,Android,4G
1794,1519,Android,4G
1795,1520,Android,4G
1796,1521,Android,3G
1797,1522,Android,5G
1798,1523,iOS,WiFi
1799,1524,Android,WiFi
1800,1525,Android,5G
1801,1525,Android,5G
1802,1526,iOS,5G
1803,1527,Android,WiFi
1804,1528,Android,5G
1805,1528,Android,4G
1806,1529,iOS,4G
1807,1530,Android,WiFi
1808,1531,iOS,WiFi
1809,1531,Android,4G
1810,1532,Android,5G
1811,1533,Android,5G
1812,1534,Android,4G
1813,1535,Android,4G
1814,1536,Android,4G
1815,1537,Android,5G
1816,1537,Android,WiFi
1817,1538,iOS,5G
1818,1539,Android,4G
1819,1540,Android,WiFi
1820,1541,iOS,4G
1821,1542,Android,4G
1822,1543,Android,4G
1823,1544,Android,4G
1824,1545,Android,4G
1825,1545,Android,4G
1826,1546,Android,4G
1827,1547,Android,5G
1828,1548,Android,WiFi
1829,1549,Android,WiFi
1830,1550,Android,3G
1831,1550,Android,WiFi
1832,1551,Android,5G
1833,1552,Android,4G
1834,1553,iOS,WiFi
1835,1553,iOS,5G
1836,1554,Android,4G
1837,1555,Android,4G
1838,1556,iOS,WiFi
1839,1557,Android,WiFi
1840,1558,Android,4G
1841,1559,Android,5G
1842,1560,Android,5G
1843,1561,iOS,5G
1844,1562,iOS,5G
1845,1563,iOS,WiFi
1846,1564,Android,5G
1847,1564,iOS,4G
1848,1565,Android,4G
1849,1566,Android,5G
1850,1567,Android,4G
1851,1568,Android,5G
1852,1569,Android,WiFi
1853,1570,Android,4G
1854,1571,Android,5G
1855,1572,Android,4G
1856,1573,iOS,4G
1857,1574,Web,4G
1858,1575,iOS,WiFi
1859,1576,Android,5G
1860,1577,Android,5G
1861,1578,iOS,WiFi
1862,1579,Android,5G
1863,1580,Android,5G
1864,1581,Android,5G
1865,1582,Android,4G
1866,1583,iOS,4G
1867,1584,Web,4G
1868,1584,iOS,4G
1869,1585,Android,WiFi
1870,1586,Android,4G
1871,1587,Android,WiFi
1872,1588,Android,WiFi
1873,1589,iOS,4G
1874,1590,iOS,5G
1875,1590,Android,4G
1876,1591,iOS,WiFi
1877,1592,Android,4G
1878,1593,Android,5G
1879,1594,iOS,4G
1880,1595,Android,4G
1881,1596,Android,4G
1882,1597,Android,4G
1883,1597,Android,WiFi
1884,1598,Android,WiFi
1885,1599,Android,4G
1886,1600,Android,5G
1887,1601,Android,4G
1888,1601,Android,WiFi
1889,1602,Android,4G
1890,1602,iOS,4G
1891,1603,Android,3G
1892,1604,iOS,WiFi
1893,1604,Android,WiFi
1894,1605,Android,5G
1895,1606,Android,4G
1896,1607,Android,5G
1897,1608,iOS,4G
1898,1609,Android,5G
1899,1609,Android,4G
1900,1610,iOS,5G
1901,1611,Android,5G
1902,1612,Android,4G
1903,1613,Android,3G
1904,1614,Android,WiFi
1905,1614,Android,4G
1906,1615,iOS,5G
1907,1616,Android,4G
1908,1617,Android,4G
1909,1617,iOS,4G
1910,1618,iOS,WiFi
1911,1618,Android,5G
1912,1619,Android,WiFi
1913,1620,Android,5G
1914,1620,iOS,3G
1915,1621,iOS,5G
1916,1622,Android,4G
1917,1623,Web,4G
1918,1623,iOS,5G
1919,1624,Android,4G
1920,1624,iOS,4G
1921,1625,iOS,WiFi
1922,1626,Android,4G
1923,1627,iOS,4G
1924,1628,Android,4G
1925,1629,Android,WiFi
1926,1630,Android,5G
1927,1631,Android,5G
1928,1632,Android,4G
1929,1633,Android,4G
1930,1633,Android,4G
1931,1634,Android,4G
1932,1635,iOS,5G
1933,1636,iOS,4G
1934,1637,Android,4G
1935,1638,Android,4G
1936,1638,Android,WiFi
1937,1639,Android,4G
1938,1640,Android,5G
1939,1641,iOS,5G
1940,1642,Android,4G
1941,1643,Android,4G
1942,1644,iOS,4G
1943,1645,Android,4G
1944,1646,Android,5G
1945,1646,Android,5G
1946,1647,Android,4G
1947,1648,iOS,5G
1948,1649,Android,4G
1949,1650,Android,4G
1950,1651,Android,4G
1951,1652,Android,4G
1952,1652,Android,4G
1953,1653,Android,4G
1954,1654,Android,4G
1955,1655,Android,5G
1956,1656,iOS,4G
1957,1657,Android,5G
1958,1657,Web,4G
1959,1658,Android,4G
1960,1658,Android,5G
1961,1659,Android,4G
1962,1659,Android,WiFi
1963,1660,Android,WiFi
1964,1661,Android,WiFi
1965,1662,iOS,5G
1966,1663,Android,4G
1967,1664,Android,5G
1968,1665,Android,5G
1969,1666,Android,WiFi
1970,1667,Android,WiFi
1971,1668,Android,5G
1972,1669,iOS,5G
1973,1669,Android,5G
1974,1670,Android,5G
1975,1670,Android,WiFi
1976,1671,Android,WiFi
1977,1672,Android,WiFi
1978,1673,iOS,4G
1979,1674,Android,3G
1980,1675,Android,4G
1981,1676,iOS,5G
1982,1677,Android,4G
1983,1678,Android,5G
1984,1678,Android,WiFi
1985,1679,Android,4G
1986,1679,Android,5G
1987,1680,iOS,4G
1988,1681,Android,5G
1989,1682,Android,5G
1990,1683,Android,4G
1991,1683,Android,5G
1992,1684,Android,4G
1993,1685,Android,4G
1994,1686,Android,5G
1995,1687,Android,WiFi
1996,1688,Android,4G
1997,1689,Android,4G
1998,1690,Android,4G
1999,1691,Android,WiFi
2000,1691,Android,3G
2001,1692,Android,5G
2002,1693,iOS,WiFi
2003,1693,Android,4G
2004,1694,iOS,4G
2005,1695,iOS,5G
2006,1696,Web,4G
2007,1697,Android,WiFi
2008,1697,Android,WiFi
2009,1698,Android,WiFi
2010,1698,Android,4G
2011,1699,iOS,4G
2012,1700,Android,4G
2013,1701,Android,5G
2014,1701,Android,4G
2015,1702,Android,4G
2016,1702,Android,5G
2017,1703,Android,4G
2018,1704,Android,3G
2019,1704,Android,5G
2020,1705,Android,WiFi
2021,1706,Android,5G
2022,1706,Android,3G
2023,1707,Web,WiFi
2024,1707,Android,4G
2025,1708,iOS,4G
2026,1708,Android,4G
2027,1709,iOS,WiFi
2028,1709,iOS,4G
2029,1710,Android,4G
2030,1711,Android,4G
2031,1712,Android,4G
2032,1713,Android,4G
2033,1713,Web,3G
2034,1714,Android,4G
2035,1715,Android,5G
2036,1716,Android,4G
2037,1717,Android,WiFi
2038,1718,iOS,5G
2039,1719,iOS,WiFi
2040,1720,iOS,5G
2041,1721,Android,4G
2042,1721,Web,4G
2043,1722,Android,5G
2044,1723,Android,5G
2045,1723,Android,5G
2046,1724,Android,4G
2047,1725,Android,4G
2048,1726,iOS,4G
2049,1727,Android,4G
2050,1728,Android,WiFi
2051,1729,Android,3G
2052,1730,Android,4G
2053,1731,Android,4G
2054,1732,Android,4G
2055,1733,Android,4G
2056,1734,Android,WiFi
2057,1735,Android,4G
2058,1736,Android,4G
2059,1736,Android,WiFi
2060,1737,Android,5G
2061,1737,Android,5G
2062,1738,Android,5G
2063,1739,Android,4G
2064,1739,Android,4G
2065,1740,iOS,WiFi
2066,1741,Android,4G
2067,1742,Android,4G
2068,1742,Android,5G
2069,1743,iOS,5G
2070,1743,Android,4G
2071,1744,Android,5G
2072,1745,iOS,5G
2073,1746,Android,5G
2074,1747,iOS,4G
2075,1748,iOS,5G
2076,1749,iOS,WiFi
2077,1750,iOS,4G
2078,1751,Android,5G
2079,1752,Android,4G
2080,1753,Android,5G
2081,1754,Android,5G
2082,1754,Android,WiFi
2083,1755,Android,5G
2084,1756,Android,5G
2085,1757,Android,4G
2086,1758,iOS,5G
2087,1759,Android,4G
2088,1760,Android,4G
2089,1761,iOS,WiFi
2090,1762,Android,5G
2091,1763,iOS,5G
2092,1764,Android,5G
2093,1765,iOS,WiFi
2094,1766,Android,3G
2095,1767,iOS,5G
2096,1768,iOS,5G
2097,1768,Android,5G
2098,1769,Android,WiFi
2099,1770,Android,5G
2100,1771,iOS,4G
2101,1772,Android,5G
2102,1773,Android,5G
2103,1773,Android,5G
2104,1774,Android,4G
2105,1774,Android,5G
2106,1775,Android,5G
2107,1776,iOS,WiFi
2108,1777,Android,4G
2109,1778,Android,4G
2110,1779,Android,WiFi
2111,1780,Android,5G
2112,1780,Android,5G
2113,1781,Web,5G
2114,1782,Android,WiFi
2115,1783,Android,4G
2116,1784,Android,5G
2117,1785,Android,5G
2118,1785,Android,5G
2119,1786,Android,5G
2120,1787,Android,4G
2121,1787,Android,3G
2122,1788,iOS,WiFi
2123,1789,iOS,WiFi
2124,1790,Android,4G
2125,1791,Web,4G
2126,1792,Android,3G
2127,1792,Android,5G
2128,1793,Android,5G
2129,1794,Android,4G
2130,1795,Android,WiFi
2131,1796,iOS,5G
2132,1796,Android,WiFi
2133,1797,Android,5G
2134,1798,Android,WiFi
2135,1799,iOS,5G
2136,1800,iOS,3G
2137,1801,Android,4G
2138,1802,Android,WiFi
2139,1803,iOS,WiFi
2140,1804,Android,5G
2141,1805,Android,4G
2142,1806,Android,4G
2143,1806,iOS,WiFi
2144,1807,Android,5G
2145,1808,Android,3G
2146,1809,Android,4G
2147,1810,Android,5G
2148,1811,Android,4G
2149,1812,Android,4G
2150,1813,iOS,4G
2151,1813,Android,4G
2152,1814,Android,5G
2153,1815,Android,WiFi
2154,1815,Android,5G
2155,1816,Android,4G
2156,1817,iOS,WiFi
2157,1818,Android,WiFi
2158,1819,Android,4G
2159,1820,Android,5G
2160,1821,Android,4G
2161,1822,iOS,5G
2162,1822,Android,5G
2163,1823,Android,5G
2164,1824,Android,5G
2165,1824,iOS,3G
2166,1825,Android,4G
2167,1826,Android,WiFi
2168,1826,Android,4G
2169,1827,iOS,3G
2170,1828,Android,4G
2171,1829,Android,5G
2172,1829,Web,4G
2173,1830,Android,WiFi
2174,1831,Android,5G
2175,1831,iOS,4G
2176,1832,Android,5G
2177,1832,Android,4G
2178,1833,Android,5G
2179,1834,Android,4G
2180,1835,Android,4G
2181,1835,iOS,5G
2182,1836,Android,4G
2183,1837,Android,5G
2184,1838,Android,WiFi
2185,1839,Android,5G
2186,1840,Android,4G
2187,1840,Android,4G
2188,1841,Android,4G
2189,1842,Android,4G
2190,1843,iOS,5G
2191,1844,iOS,5G
2192,1845,Android,4G
2193,1846,Android,4G
2194,1847,Android,5G
2195,1847,Android,5G
2196,1848,iOS,5G
2197,1849,Android,4G
2198,1850,Android,4G
2199,1851,Android,5G
2200,1852,Android,4G
2201,1853,Android,WiFi
2202,1854,Android,4G
2203,1855,Android,4G
2204,1856,Android,4G
2205,1857,Android,4G
2206,1857,Android,5G
2207,1858,iOS,4G
2208,1859,iOS,5G
2209,1860,Android,4G
2210,1861,Android,5G
2211,1862,iOS,4G
2212,1863,Android,4G
2213,1864,Android,3G
2214,1865,Android,4G
2215,1866,Android,WiFi
2216,1866,Android,4G
2217,1867,iOS,5G
2218,1868,Android,5G
2219,1869,iOS,5G
2220,1870,Android,4G
2221,1871,Android,4G
2222,1872,Android,5G
2223,1873,Android,4G
2224,1874,iOS,5G
2225,1875,iOS,4G
2226,1875,Android,4G
2227,1876,iOS,5G
2228,1877,Android,5G
2229,1878,iOS,4G
2230,1879,Android,4G
2231,1879,Android,4G
2232,1880,Android,5G
2233,1881,Android,3G
2234,1881,Android,4G
2235,1882,Android,4G
2236,1883,Android,WiFi
2237,1884,Android,5G
2238,1885,Android,WiFi
2239,1886,Android,4G
2240,1887,Android,5G
2241,1888,Android,5G
2242,1888,Android,4G
2243,1889,iOS,5G
2244,1890,iOS,4G
2245,1890,iOS,4G
2246,1891,iOS,4G
2247,1891,Android,5G
2248,1892,Android,4G
2249,1892,iOS,5G
2250,1893,Android,5G
2251,1894,Android,4G
2252,1895,Android,4G
2253,1896,Android,5G
2254,1897,Android,4G
2255,1898,Android,4G
2256,1899,Android,WiFi
2257,1899,iOS,4G
2258,1900,iOS,5G
2259,1900,Android,3G
2260,1901,iOS,5G
2261,1902,Android,4G
2262,1902,Android,WiFi
2263,1903,Android,WiFi
2264,1904,Android,WiFi
2265,1905,iOS,5G
2266,1906,Android,5G
2267,1907,iOS,5G
2268,1908,Android,5G
2269,1909,Android,5G
2270,1910,iOS,5G
2271,1910,Android,4G
2272,1911,Android,5G
2273,1912,Android,WiFi
2274,1913,Android,3G
2275,1914,Android,4G
2276,1915,Web,4G
2277,1916,Android,4G
2278,1917,iOS,4G
2279,1917,Android,5G
2280,1918,Android,WiFi
2281,1918,Android,4G
2282,1919,iOS,4G
2283,1920,Android,5G
2284,1921,Android,4G
2285,1921,Android,4G
2286,1922,Android,5G
2287,1923,iOS,4G
2288,1924,iOS,WiFi
2289,1925,Android,4G
2290,1925,Android,WiFi
2291,1926,Android,3G
2292,1927,Android,4G
2293,1928,Android,4G
2294,1929,Android,3G
2295,1930,Android,5G
2296,1931,Android,4G
2297,1932,Android,4G
2298,1933,Android,WiFi
2299,1934,Android,5G
2300,1935,Android,WiFi
2301,1936,Android,WiFi
2302,1937,Android,4G
2303,1938,iOS,5G
2304,1939,Android,3G
2305,1940,Android,4G
