user_id,signup_date,city,state,acquisition_channel,age_bucket,kyc_status,is_churned
357,2024-04-20,Nagpur,Maharashtra,Bank Partnership,35-44,Min KYC,True
358,2025-10-12,Mumbai,Maharashtra,Paid Ad,35-44,Full KYC,True
359,2024-03-07,Nagpur,Maharashtra,Referral,55+,Full KYC,False
360,2025-06-30,Delhi,Delhi,Paid Ad,35-44,Min KYC,False
361,2025-09-09,Jaipur,Rajasthan,Merchant Partner,35-44,Full KYC,False
362,2025-10-12,Indore,Madhya Pradesh,Organic,25-34,Full KYC,False
363,2024-06-12,Bengaluru,Karnataka,Paid Ad,45-54,Full KYC,False
364,2025-10-14,Mumbai,Maharashtra,Merchant Partner,25-34,Min KYC,True
365,2024-03-25,Surat,Gujarat,Bank Partnership,35-44,Full KYC,False
366,2025-01-13,Pune,Maharashtra,Referral,25-34,Pending,False
367,2024-12-08,Chennai,Tamil Nadu,Bank Partnership,35-44,Min KYC,False
368,2024-08-18,Surat,Gujarat,Paid Ad,25-34,Full KYC,False
369,2024-01-17,Bengaluru,Karnataka,Organic,25-34,Min KYC,True
370,2025-07-17,Mumbai,Maharashtra,Bank Partnership,25-34,Pending,True
371,2024-09-01,Coimbatore,Tamil Nadu,Organic,35-44,Min KYC,False
372,2025-04-28,Jaipur,Rajasthan,Merchant Partner,35-44,Min KYC,True
373,2024-10-26,Ahmedabad,Gujarat,Referral,25-34,Full KYC,True
374,2024-09-29,Bengaluru,Karnataka,Paid Ad,25-34,Full KYC,False
375,2025-10-08,Ranchi,Jharkhand,Merchant Partner,25-34,Full KYC,False
376,2024-03-09,Delhi,Delhi,Bank Partnership,35-44,Full KYC,False
377,2025-06-21,Delhi,Delhi,Merchant Partner,25-34,Full KYC,False
378,2025-06-29,Bengaluru,Karnataka,Referral,25-34,Full KYC,True
379,2024-10-04,Lucknow,Uttar Pradesh,Paid Ad,18-24,Full KYC,False
380,2024-07-10,Delhi,Delhi,Merchant Partner,25-34,Full KYC,False
381,2024-01-04,Bengaluru,Karnataka,Organic,35-44,Min KYC,True
382,2025-11-14,Chennai,Tamil Nadu,Organic,45-54,Min KYC,False
383,2025-11-22,Ahmedabad,Gujarat,Merchant Partner,25-34,Min KYC,False
384,2024-06-24,Delhi,Delhi,Referral,18-24,Full KYC,False
385,2024-01-24,Ahmedabad,Gujarat,Organic,35-44,Full KYC,False
386,2024-03-30,Hyderabad,Telangana,Merchant Partner,45-54,Full KYC,False
387,2024-02-19,Hyderabad,Telangana,Referral,35-44,Full KYC,False
388,2025-08-29,Mumbai,Maharashtra,Merchant Partner,25-34,Full KYC,False
389,2025-10-13,Guwahati,Assam,Organic,25-34,Full KYC,False
390,2024-04-21,Jaipur,Rajasthan,Merchant Partner,45-54,Full KYC,False
391,2025-06-29,Mumbai,Maharashtra,Referral,18-24,Full KYC,False
392,2024-05-10,Hyderabad,Telangana,Organic,18-24,Min KYC,False
393,2024-09-25,Mumbai,Maharashtra,Referral,45-54,Pending,False
394,2025-03-13,Chennai,Tamil Nadu,Paid Ad,25-34,Full KYC,True
395,2025-06-09,Jaipur,Rajasthan,Organic,35-44,Full KYC,False
396,2025-09-30,Mumbai,Maharashtra,Paid Ad,18-24,Min KYC,False
397,2024-02-02,Chandigarh,Punjab,Referral,35-44,Full KYC,False
398,2024-05-23,Hyderabad,Telangana,Paid Ad,25-34,Full KYC,False
399,2024-07-23,Delhi,Delhi,Organic,25-34,Full KYC,False
400,2024-08-14,Delhi,Delhi,Organic,35-44,Full KYC,False
401,2025-12-29,Delhi,Delhi,Paid Ad,45-54,Full KYC,False
402,2025-07-21,Patna,Bihar,Referral,45-54,Min KYC,False
403,2024-08-21,Pune,Maharashtra,Organic,18-24,Full KYC,False
404,2025-12-10,Bhopal,Madhya Pradesh,Paid Ad,18-24,Full KYC,False
405,2024-12-30,Delhi,Delhi,Organic,25-34,Full KYC,True
406,2024-12-31,Bengaluru,Karnataka,Referral,35-44,Full KYC,False
407,2024-11-12,Hyderabad,Telangana,Merchant Partner,45-54,Min KYC,False
408,2024-04-15,Pune,Maharashtra,Organic,35-44,Min KYC,False
409,2025-11-13,Mumbai,Maharashtra,Referral,35-44,Min KYC,False
410,2024-01-11,Mumbai,Maharashtra,Organic,35-44,Min KYC,True
411,2024-05-07,Ranchi,Jharkhand,Referral,25-34,Min KYC,False
412,2024-06-16,Jaipur,Rajasthan,Bank Partnership,25-34,Full KYC,False
413,2024-07-22,Mumbai,Maharashtra,Referral,35-44,Full KYC,False
414,2024-04-06,Surat,Gujarat,Merchant Partner,35-44,Full KYC,False
415,2024-01-14,Hyderabad,Telangana,Referral,25-34,Pending,True
416,2025-05-09,Bhopal,Madhya Pradesh,Organic,25-34,Min KYC,False
417,2025-12-08,Coimbatore,Tamil Nadu,Referral,18-24,Full KYC,False
418,2024-03-29,Mumbai,Maharashtra,Organic,18-24,Min KYC,False
419,2024-08-04,Coimbatore,Tamil Nadu,Referral,18-24,Full KYC,False
420,2025-01-04,Delhi,Delhi,Organic,35-44,Min KYC,False
421,2025-11-08,Bengaluru,Karnataka,Organic,25-34,Full KYC,False
422,2025-05-21,Ahmedabad,Gujarat,Organic,45-54,Full KYC,False
423,2025-07-13,Lucknow,Uttar Pradesh,Referral,18-24,Full KYC,True
424,2025-02-28,Delhi,Delhi,Merchant Partner,55+,Min KYC,False
425,2024-10-31,Delhi,Delhi,Merchant Partner,25-34,Full KYC,False
426,2024-05-25,Bengaluru,Karnataka,Organic,35-44,Full KYC,True
427,2025-09-22,Bengaluru,Karnataka,Merchant Partner,25-34,Full KYC,False
428,2025-08-10,Bengaluru,Karnataka,Organic,25-34,Full KYC,True
429,2024-01-19,Delhi,Delhi,Organic,18-24,Full KYC,True
430,2025-06-06,Guwahati,Assam,Merchant Partner,25-34,Full KYC,False
431,2024-03-02,Bhopal,Madhya Pradesh,Referral,25-34,Full KYC,False
432,2025-06-23,Guwahati,Assam,Organic,25-34,Min KYC,False
433,2025-08-25,Mumbai,Maharashtra,Referral,45-54,Full KYC,False
434,2024-04-05,Mumbai,Maharashtra,Referral,45-54,Full KYC,False
435,2024-11-12,Chennai,Tamil Nadu,Paid Ad,18-24,Full KYC,False
436,2024-03-31,Ahmedabad,Gujarat,Paid Ad,25-34,Pending,False
437,2025-02-18,Ahmedabad,Gujarat,Organic,25-34,Full KYC,False
438,2025-11-08,Mumbai,Maharashtra,Organic,45-54,Min KYC,False
439,2024-02-29,Patna,Bihar,Referral,35-44,Min KYC,False
440,2024-10-17,Chennai,Tamil Nadu,Merchant Partner,45-54,Full KYC,False
441,2025-12-11,Hyderabad,Telangana,Merchant Partner,25-34,Full KYC,False
442,2024-08-07,Chennai,Tamil Nadu,Organic,35-44,Min KYC,False
443,2024-04-06,Mumbai,Maharashtra,Organic,18-24,Full KYC,False
444,2024-12-22,Delhi,Delhi,Referral,18-24,Full KYC,False
445,2025-01-06,Ranchi,Jharkhand,Merchant Partner,35-44,Min KYC,False
446,2025-04-28,Chennai,Tamil Nadu,Bank Partnership,25-34,Full KYC,False
447,2024-08-17,Mumbai,Maharashtra,Organic,45-54,Full KYC,False
448,2025-11-28,Bengaluru,Karnataka,Referral,35-44,Full KYC,False
449,2025-01-15,Delhi,Delhi,Referral,18-24,Pending,False
450,2024-07-28,Chandigarh,Punjab,Organic,25-34,Min KYC,False
451,2025-12-02,Bhopal,Madhya Pradesh,Referral,18-24,Full KYC,False
452,2025-11-06,Chennai,Tamil Nadu,Paid Ad,35-44,Pending,True
453,2024-12-30,Coimbatore,Tamil Nadu,Paid Ad,18-24,Full KYC,False
454,2024-01-19,Hyderabad,Telangana,Referral,25-34,Pending,False
455,2025-03-11,Patna,Bihar,Paid Ad,18-24,Full KYC,False
456,2025-02-09,Pune,Maharashtra,Referral,35-44,Full KYC,False
457,2024-04-18,Patna,Bihar,Paid Ad,35-44,Full KYC,False
458,2025-04-07,Nagpur,Maharashtra,Organic,18-24,Full KYC,False
459,2025-09-05,Pune,Maharashtra,Organic,18-24,Full KYC,False
460,2024-03-18,Delhi,Delhi,Referral,25-34,Full KYC,False
461,2025-06-12,Delhi,Delhi,Bank Partnership,55+,Full KYC,True
462,2024-04-12,Bengaluru,Karnataka,Organic,45-54,Full KYC,False
463,2025-06-30,Delhi,Delhi,Paid Ad,25-34,Full KYC,False
464,2024-11-01,Hyderabad,Telangana,Referral,35-44,Full KYC,False
465,2024-01-05,Chennai,Tamil Nadu,Paid Ad,18-24,Full KYC,False
466,2025-12-06,Mumbai,Maharashtra,Organic,18-24,Full KYC,False
467,2024-05-01,Nagpur,Maharashtra,Paid Ad,35-44,Pending,False
468,2025-03-11,Mumbai,Maharashtra,Referral,45-54,Full KYC,False
469,2024-05-12,Delhi,Delhi,Organic,18-24,Full KYC,True
470,2025-11-12,Mumbai,Maharashtra,Organic,35-44,Full KYC,False
471,2025-06-22,Ranchi,Jharkhand,Referral,18-24,Min KYC,True
472,2025-08-10,Hyderabad,Telangana,Organic,25-34,Full KYC,False
473,2024-11-11,Delhi,Delhi,Bank Partnership,35-44,Full KYC,False
474,2024-12-07,Mumbai,Maharashtra,Merchant Partner,25-34,Full KYC,False
475,2025-04-08,Hyderabad,Telangana,Organic,35-44,Full KYC,True
476,2025-07-26,Guwahati,Assam,Organic,25-34,Full KYC,True
477,2025-09-10,Chennai,Tamil Nadu,Organic,35-44,Pending,False
478,2024-01-14,Hyderabad,Telangana,Paid Ad,35-44,Full KYC,False
479,2025-04-29,Hyderabad,Telangana,Paid Ad,18-24,Min KYC,True
480,2024-03-20,Mumbai,Maharashtra,Referral,18-24,Full KYC,False
481,2024-07-29,Chennai,Tamil Nadu,Organic,18-24,Full KYC,False
482,2025-08-28,Pune,Maharashtra,Referral,25-34,Min KYC,True
483,2024-07-01,Lucknow,Uttar Pradesh,Organic,18-24,Full KYC,False
484,2025-08-04,Delhi,Delhi,Organic,25-34,Min KYC,False
485,2024-12-03,Delhi,Delhi,Merchant Partner,25-34,Min KYC,False
486,2024-06-18,Kolkata,West Bengal,Bank Partnership,55+,Full KYC,False
487,2024-08-31,Surat,Gujarat,Merchant Partner,45-54,Min KYC,False
488,2025-01-22,Chennai,Tamil Nadu,Organic,25-34,Full KYC,True
489,2025-07-12,Bhopal,Madhya Pradesh,Bank Partnership,45-54,Full KYC,False
490,2025-03-18,Indore,Madhya Pradesh,Referral,55+,Min KYC,False
491,2025-11-12,Nagpur,Maharashtra,Organic,35-44,Full KYC,False
492,2025-09-25,Hyderabad,Telangana,Merchant Partner,25-34,Full KYC,False
493,2025-07-03,Nagpur,Maharashtra,Organic,45-54,Full KYC,False
494,2025-03-16,Lucknow,Uttar Pradesh,Organic,25-34,Min KYC,False
495,2024-07-30,Ahmedabad,Gujarat,Merchant Partner,25-34,Min KYC,False
496,2024-10-28,Kolkata,West Bengal,Organic,35-44,Full KYC,False
497,2024-03-27,Mumbai,Maharashtra,Referral,18-24,Full KYC,False
498,2024-09-30,Kolkata,West Bengal,Referral,18-24,Full KYC,False
499,2025-11-07,Bhopal,Madhya Pradesh,Bank Partnership,25-34,Full KYC,False
500,2024-11-06,Ranchi,Jharkhand,Organic,18-24,Pending,False
501,2024-03-24,Pune,Maharashtra,Organic,45-54,Full KYC,False
502,2025-04-20,Ranchi,Jharkhand,Referral,45-54,Full KYC,False
503,2025-12-03,Delhi,Delhi,Referral,25-34,Full KYC,False
504,2025-09-25,Coimbatore,Tamil Nadu,Referral,18-24,Full KYC,False
505,2024-07-19,Kolkata,West Bengal,Merchant Partner,25-34,Full KYC,False
506,2024-11-27,Jaipur,Rajasthan,Paid Ad,35-44,Full KYC,False
507,2025-01-22,Kolkata,West Bengal,Merchant Partner,18-24,Min KYC,False
508,2024-06-29,Guwahati,Assam,Referral,25-34,Full KYC,False
509,2024-07-15,Mumbai,Maharashtra,Merchant Partner,18-24,Full KYC,False
510,2024-06-21,Hyderabad,Telangana,Bank Partnership,25-34,Min KYC,False
511,2025-12-27,Kochi,Kerala,Organic,45-54,Min KYC,False
512,2025-06-28,Delhi,Delhi,Referral,45-54,Min KYC,False
513,2025-09-05,Kolkata,West Bengal,Paid Ad,18-24,Full KYC,False
514,2025-08-19,Chennai,Tamil Nadu,Paid Ad,18-24,Min KYC,False
515,2025-12-01,Bhopal,Madhya Pradesh,Referral,35-44,Full KYC,False
516,2024-03-17,Nagpur,Maharashtra,Merchant Partner,18-24,Full KYC,True
517,2025-10-05,Bengaluru,Karnataka,Organic,25-34,Min KYC,False
518,2024-02-18,Jaipur,Rajasthan,Bank Partnership,35-44,Full KYC,False
519,2024-12-13,Chennai,Tamil Nadu,Merchant Partner,25-34,Full KYC,False
520,2025-03-09,Jaipur,Rajasthan,Organic,25-34,Min KYC,False
521,2024-09-18,Delhi,Delhi,Organic,25-34,Pending,False
522,2024-04-16,Bengaluru,Karnataka,Paid Ad,25-34,Pending,False
523,2024-05-20,Chennai,Tamil Nadu,Organic,25-34,Full KYC,False
524,2025-08-25,Mumbai,Maharashtra,Referral,35-44,Full KYC,True
525,2024-08-20,Lucknow,Uttar Pradesh,Paid Ad,45-54,Full KYC,True
526,2024-08-14,Delhi,Delhi,Bank Partnership,35-44,Min KYC,True
527,2025-11-05,Chandigarh,Punjab,Organic,25-34,Full KYC,False
528,2024-04-15,Patna,Bihar,Paid Ad,25-34,Min KYC,False
529,2025-10-30,Ahmedabad,Gujarat,Bank Partnership,35-44,Full KYC,False
530,2025-11-03,Kochi,Kerala,Referral,25-34,Full KYC,False
531,2025-03-12,Ranchi,Jharkhand,Organic,18-24,Full KYC,True
532,2024-04-30,Bhopal,Madhya Pradesh,Organic,35-44,Full KYC,False
533,2024-04-23,Ahmedabad,Gujarat,Referral,18-24,Min KYC,True
534,2024-07-26,Pune,Maharashtra,Organic,55+,Full KYC,True
535,2025-02-25,Indore,Madhya Pradesh,Organic,25-34,Full KYC,True
536,2024-04-22,Lucknow,Uttar Pradesh,Referral,18-24,Full KYC,False
537,2024-11-28,Pune,Maharashtra,Referral,35-44,Full KYC,False
538,2024-03-25,Chennai,Tamil Nadu,Organic,35-44,Full KYC,False
539,2025-01-29,Delhi,Delhi,Referral,35-44,Full KYC,True
540,2024-01-16,Bhopal,Madhya Pradesh,Paid Ad,25-34,Pending,False
541,2025-06-01,Kochi,Kerala,Referral,25-34,Min KYC,False
542,2024-02-10,Mumbai,Maharashtra,Merchant Partner,35-44,Full KYC,False
543,2024-05-22,Mumbai,Maharashtra,Organic,35-44,Full KYC,True
544,2024-05-07,Ranchi,Jharkhand,Referral,25-34,Full KYC,False
545,2025-08-29,Delhi,Delhi,Referral,18-24,Full KYC,False
546,2024-02-08,Lucknow,Uttar Pradesh,Bank Partnership,25-34,Full KYC,False
547,2024-11-09,Pune,Maharashtra,Paid Ad,35-44,Full KYC,False
548,2025-03-07,Chennai,Tamil Nadu,Organic,18-24,Full KYC,False
549,2025-01-11,Mumbai,Maharashtra,Organic,45-54,Full KYC,False
550,2025-05-11,Delhi,Delhi,Referral,18-24,Min KYC,True
551,2025-08-09,Kolkata,West Bengal,Bank Partnership,18-24,Pending,True
552,2024-10-14,Hyderabad,Telangana,Paid Ad,18-24,Full KYC,False
553,2025-08-27,Bhopal,Madhya Pradesh,Referral,25-34,Full KYC,True
554,2024-08-20,Guwahati,Assam,Organic,45-54,Full KYC,False
555,2025-12-19,Indore,Madhya Pradesh,Organic,35-44,Min KYC,False
556,2025-01-03,Hyderabad,Telangana,Paid Ad,18-24,Full KYC,False
557,2025-06-21,Pune,Maharashtra,Organic,45-54,Full KYC,True
558,2025-09-30,Delhi,Delhi,Organic,35-44,Full KYC,False
559,2025-08-01,Jaipur,Rajasthan,Organic,25-34,Full KYC,False
560,2025-09-13,Pune,Maharashtra,Merchant Partner,18-24,Full KYC,False
561,2025-01-26,Patna,Bihar,Organic,45-54,Full KYC,False
562,2024-02-01,Ahmedabad,Gujarat,Organic,35-44,Full KYC,False
563,2024-12-25,Delhi,Delhi,Referral,18-24,Full KYC,False
564,2024-05-12,Hyderabad,Telangana,Paid Ad,25-34,Min KYC,False
565,2025-10-11,Jaipur,Rajasthan,Referral,18-24,Full KYC,False
566,2024-06-21,Patna,Bihar,Merchant Partner,18-24,Full KYC,True
567,2024-06-15,Hyderabad,Telangana,Paid Ad,18-24,Full KYC,False
568,2024-07-01,Jaipur,Rajasthan,Referral,25-34,Full KYC,False
569,2025-04-14,Delhi,Delhi,Merchant Partner,35-44,Min KYC,True
570,2025-02-20,Nagpur,Maharashtra,Organic,35-44,Min KYC,False
571,2025-11-23,Kolkata,West Bengal,Paid Ad,35-44,Full KYC,False
572,2024-10-30,Surat,Gujarat,Referral,18-24,Min KYC,True
573,2024-07-25,Hyderabad,Telangana,Organic,18-24,Full KYC,False
574,2024-02-05,Chandigarh,Punjab,Referral,25-34,Min KYC,False
575,2024-01-06,Lucknow,Uttar Pradesh,Paid Ad,45-54,Full KYC,True
576,2024-09-29,Delhi,Delhi,Organic,35-44,Full KYC,False
577,2025-11-06,Chennai,Tamil Nadu,Paid Ad,18-24,Min KYC,False
578,2025-01-17,Bengaluru,Karnataka,Referral,18-24,Full KYC,False
579,2025-10-14,Indore,Madhya Pradesh,Merchant Partner,18-24,Full KYC,False
580,2024-03-15,Bhopal,Madhya Pradesh,Organic,18-24,Full KYC,False
581,2024-03-09,Chennai,Tamil Nadu,Referral,35-44,Min KYC,False
582,2025-08-31,Bengaluru,Karnataka,Referral,18-24,Full KYC,False
583,2024-03-18,Patna,Bihar,Paid Ad,18-24,Full KYC,False
584,2024-02-07,Patna,Bihar,Organic,25-34,Min KYC,False
585,2024-10-21,Chennai,Tamil Nadu,Organic,18-24,Full KYC,False
586,2025-11-06,Lucknow,Uttar Pradesh,Merchant Partner,25-34,Full KYC,False
587,2025-05-18,Bengaluru,Karnataka,Organic,55+,Full KYC,False
588,2024-03-13,Hyderabad,Telangana,Paid Ad,35-44,Full KYC,True
589,2025-09-03,Coimbatore,Tamil Nadu,Merchant Partner,45-54,Full KYC,False
590,2025-09-07,Lucknow,Uttar Pradesh,Organic,18-24,Full KYC,False
591,2025-08-07,Mumbai,Maharashtra,Referral,55+,Min KYC,False
592,2025-10-20,Pune,Maharashtra,Referral,25-34,Min KYC,False
593,2024-06-24,Hyderabad,Telangana,Merchant Partner,18-24,Full KYC,False
594,2025-12-16,Delhi,Delhi,Merchant Partner,25-34,Full KYC,False
595,2024-08-22,Ranchi,Jharkhand,Referral,18-24,Full KYC,False
596,2025-08-08,Delhi,Delhi,Organic,25-34,Min KYC,False
597,2025-02-26,Bengaluru,Karnataka,Referral,18-24,Full KYC,True
598,2025-07-23,Patna,Bihar,Organic,25-34,Full KYC,True
599,2025-04-03,Delhi,Delhi,Organic,18-24,Full KYC,False
600,2025-04-14,Hyderabad,Telangana,Merchant Partner,25-34,Full KYC,False
601,2025-03-25,Ahmedabad,Gujarat,Organic,25-34,Full KYC,True
602,2025-07-22,Bengaluru,Karnataka,Organic,45-54,Pending,True
603,2025-06-23,Hyderabad,Telangana,Organic,18-24,Min KYC,False
604,2024-04-08,Chennai,Tamil Nadu,Bank Partnership,45-54,Full KYC,False
605,2025-08-26,Coimbatore,Tamil Nadu,Organic,35-44,Min KYC,False
606,2025-01-26,Kochi,Kerala,Paid Ad,25-34,Full KYC,False
607,2024-08-23,Mumbai,Maharashtra,Merchant Partner,25-34,Full KYC,False
608,2025-01-10,Kolkata,West Bengal,Paid Ad,25-34,Full KYC,False
609,2025-12-06,Ahmedabad,Gujarat,Organic,45-54,Min KYC,False
610,2025-09-18,Bengaluru,Karnataka,Paid Ad,55+,Min KYC,True
611,2025-08-31,Bengaluru,Karnataka,Organic,35-44,Full KYC,False
612,2024-12-03,Kolkata,West Bengal,Referral,45-54,Full KYC,True
613,2025-07-26,Hyderabad,Telangana,Merchant Partner,35-44,Full KYC,True
614,2024-10-08,Nagpur,Maharashtra,Paid Ad,35-44,Full KYC,True
615,2025-05-15,Delhi,Delhi,Referral,25-34,Full KYC,True
616,2025-04-11,Mumbai,Maharashtra,Paid Ad,25-34,Full KYC,False
617,2024-07-01,Nagpur,Maharashtra,Paid Ad,25-34,Min KYC,False
618,2024-07-13,Kochi,Kerala,Bank Partnership,35-44,Full KYC,False
619,2024-02-14,Hyderabad,Telangana,Merchant Partner,25-34,Min KYC,False
620,2024-04-12,Surat,Gujarat,Referral,35-44,Min KYC,False
621,2024-11-12,Patna,Bihar,Organic,25-34,Full KYC,False
622,2024-12-14,Bengaluru,Karnataka,Referral,18-24,Full KYC,False
623,2024-04-30,Ahmedabad,Gujarat,Referral,45-54,Full KYC,False
624,2024-10-31,Lucknow,Uttar Pradesh,Paid Ad,25-34,Full KYC,False
625,2025-03-17,Hyderabad,Telangana,Paid Ad,25-34,Full KYC,False
626,2024-06-18,Coimbatore,Tamil Nadu,Organic,25-34,Full KYC,False
627,2024-09-03,Guwahati,Assam,Merchant Partner,18-24,Full KYC,False
628,2024-09-25,Chennai,Tamil Nadu,Referral,18-24,Full KYC,False
629,2025-01-03,Mumbai,Maharashtra,Merchant Partner,18-24,Pending,False
630,2024-09-24,Nagpur,Maharashtra,Organic,55+,Full KYC,True
631,2025-06-21,Chennai,Tamil Nadu,Merchant Partner,35-44,Pending,False
632,2024-08-27,Delhi,Delhi,Referral,45-54,Full KYC,False
633,2024-11-12,Lucknow,Uttar Pradesh,Referral,25-34,Full KYC,False
634,2024-10-04,Jaipur,Rajasthan,Organic,25-34,Full KYC,False
635,2024-05-13,Delhi,Delhi,Merchant Partner,18-24,Full KYC,True
636,2025-05-15,Bengaluru,Karnataka,Organic,25-34,Full KYC,False
637,2024-06-20,Patna,Bihar,Organic,35-44,Full KYC,True
638,2024-08-04,Guwahati,Assam,Merchant Partner,45-54,Min KYC,False
639,2025-08-01,Hyderabad,Telangana,Paid Ad,45-54,Min KYC,False
640,2025-11-23,Delhi,Delhi,Merchant Partner,35-44,Full KYC,False
641,2025-05-04,Hyderabad,Telangana,Bank Partnership,55+,Full KYC,False
642,2025-10-30,Chennai,Tamil Nadu,Organic,45-54,Full KYC,True
643,2025-09-15,Bengaluru,Karnataka,Merchant Partner,25-34,Full KYC,False
644,2024-12-17,Ahmedabad,Gujarat,Organic,18-24,Pending,False
645,2025-07-16,Mumbai,Maharashtra,Bank Partnership,25-34,Full KYC,False
646,2024-08-27,Indore,Madhya Pradesh,Paid Ad,18-24,Min KYC,True
647,2024-12-02,Patna,Bihar,Bank Partnership,45-54,Full KYC,False
648,2025-01-25,Bhopal,Madhya Pradesh,Referral,25-34,Full KYC,True
649,2025-12-02,Bengaluru,Karnataka,Paid Ad,18-24,Full KYC,False
650,2025-09-11,Ahmedabad,Gujarat,Bank Partnership,25-34,Full KYC,False
651,2024-12-23,Hyderabad,Telangana,Organic,25-34,Full KYC,False
652,2025-04-21,Hyderabad,Telangana,Organic,25-34,Full KYC,False
653,2024-05-27,Lucknow,Uttar Pradesh,Merchant Partner,25-34,Min KYC,False
654,2025-08-10,Patna,Bihar,Bank Partnership,25-34,Full KYC,False
655,2025-02-07,Indore,Madhya Pradesh,Paid Ad,25-34,Full KYC,False
656,2025-01-23,Delhi,Delhi,Referral,25-34,Full KYC,False
657,2025-07-13,Ahmedabad,Gujarat,Organic,35-44,Full KYC,False
658,2025-04-07,Bengaluru,Karnataka,Paid Ad,45-54,Full KYC,False
659,2024-02-22,Ahmedabad,Gujarat,Merchant Partner,18-24,Full KYC,False
660,2024-07-29,Hyderabad,Telangana,Organic,55+,Full KYC,True
661,2024-05-09,Bhopal,Madhya Pradesh,Organic,25-34,Full KYC,True
662,2025-06-20,Chandigarh,Punjab,Organic,45-54,Full KYC,False
663,2024-01-26,Bengaluru,Karnataka,Organic,35-44,Full KYC,False
664,2024-05-27,Patna,Bihar,Paid Ad,45-54,Min KYC,True
665,2025-03-12,Lucknow,Uttar Pradesh,Organic,18-24,Full KYC,False
666,2025-05-22,Kolkata,West Bengal,Referral,18-24,Full KYC,False
667,2025-01-02,Chennai,Tamil Nadu,Organic,18-24,Min KYC,False
668,2025-09-20,Bengaluru,Karnataka,Merchant Partner,18-24,Full KYC,False
669,2025-11-01,Delhi,Delhi,Paid Ad,35-44,Min KYC,False
670,2024-04-06,Mumbai,Maharashtra,Paid Ad,25-34,Full KYC,False
671,2025-11-26,Lucknow,Uttar Pradesh,Merchant Partner,35-44,Min KYC,False
672,2025-03-24,Delhi,Delhi,Organic,55+,Full KYC,True
673,2025-04-09,Chennai,Tamil Nadu,Bank Partnership,18-24,Full KYC,False
674,2024-03-10,Kochi,Kerala,Organic,25-34,Full KYC,False
675,2025-03-29,Jaipur,Rajasthan,Referral,25-34,Full KYC,True
676,2025-06-13,Delhi,Delhi,Organic,35-44,Full KYC,True
677,2025-02-27,Lucknow,Uttar Pradesh,Bank Partnership,18-24,Full KYC,False
678,2024-03-02,Delhi,Delhi,Referral,25-34,Full KYC,False
679,2025-01-16,Bhopal,Madhya Pradesh,Organic,25-34,Min KYC,False
680,2025-11-14,Mumbai,Maharashtra,Referral,18-24,Pending,False
681,2025-06-12,Delhi,Delhi,Bank Partnership,45-54,Full KYC,False
682,2024-04-10,Chandigarh,Punjab,Organic,55+,Full KYC,False
683,2025-12-01,Bengaluru,Karnataka,Organic,45-54,Full KYC,True
684,2025-11-30,Delhi,Delhi,Organic,25-34,Pending,False
685,2024-05-03,Delhi,Delhi,Organic,35-44,Full KYC,False
686,2025-08-07,Hyderabad,Telangana,Merchant Partner,18-24,Min KYC,False
687,2024-10-23,Indore,Madhya Pradesh,Referral,35-44,Full KYC,False
688,2025-03-09,Delhi,Delhi,Organic,18-24,Full KYC,True
689,2024-11-20,Mumbai,Maharashtra,Merchant Partner,35-44,Min KYC,True
690,2025-07-25,Patna,Bihar,Merchant Partner,18-24,Full KYC,False
691,2025-12-28,Bengaluru,Karnataka,Bank Partnership,35-44,Full KYC,False
692,2025-08-03,Mumbai,Maharashtra,Organic,25-34,Full KYC,False
693,2025-11-10,Mumbai,Maharashtra,Referral,18-24,Full KYC,False
694,2025-11-21,Nagpur,Maharashtra,Merchant Partner,18-24,Full KYC,False
695,2024-03-06,Chennai,Tamil Nadu,Organic,25-34,Full KYC,False
696,2024-07-03,Ahmedabad,Gujarat,Referral,55+,Full KYC,False
697,2025-06-10,Ahmedabad,Gujarat,Bank Partnership,18-24,Full KYC,False
698,2025-03-06,Chennai,Tamil Nadu,Organic,25-34,Full KYC,False
699,2024-02-06,Surat,Gujarat,Paid Ad,25-34,Full KYC,True
700,2024-03-10,Nagpur,Maharashtra,Bank Partnership,35-44,Full KYC,False
701,2025-01-14,Ahmedabad,Gujarat,Paid Ad,35-44,Full KYC,False
702,2025-03-25,Patna,Bihar,Merchant Partner,45-54,Full KYC,True
703,2024-05-02,Mumbai,Maharashtra,Merchant Partner,25-34,Full KYC,False
704,2024-05-05,Pune,Maharashtra,Merchant Partner,25-34,Full KYC,False
