user_id,signup_date,city,state,acquisition_channel,age_bucket,kyc_status,is_churned,recency_days,frequency,total_amount,avg_amount
260,2025-03-04,Lucknow,"Uttar Pradesh","Paid Ad",35-44,"Full KYC",0,33,12,4044.14,337.01
261,2025-08-02,Patna,Bihar,"Paid Ad",18-24,"Full KYC",0,268,5,593.21,118.64
262,2024-05-04,Mumbai,Maharashtra,"Bank Partnership",25-34,Pending,0,19,54,21224.60,393.05
263,2024-08-06,Mumbai,Maharashtra,"Merchant Partner",45-54,"Full KYC",0,10,30,12356.89,411.90
264,2025-11-06,Chandigarh,Punjab,Organic,45-54,"Full KYC",0,34,31,16122.76,520.09
265,2025-12-23,Bengaluru,Karnataka,"Merchant Partner",25-34,"Full KYC",0,45,12,7207.82,600.65
266,2025-02-28,Lucknow,"Uttar Pradesh",Referral,45-54,"Full KYC",1,NULL,0,NULL,NULL
267,2024-11-22,Indore,"Madhya Pradesh","Bank Partnership",45-54,"Full KYC",1,259,1,437.28,437.28
268,2024-09-10,Surat,Gujarat,"Bank Partnership",18-24,"Min KYC",0,41,7,1791.08,255.87
269,2025-03-23,Mumbai,Maharashtra,Organic,25-34,"Full KYC",0,5,22,16099.75,731.81
270,2025-03-07,Lucknow,"Uttar Pradesh",Organic,25-34,"Full KYC",1,85,4,1047.47,261.87
271,2024-08-03,Coimbatore,"Tamil Nadu","Paid Ad",18-24,"Full KYC",0,26,21,8902.76,423.94
272,2024-01-17,Hyderabad,Telangana,Organic,25-34,"Full KYC",0,130,15,9809.42,653.96
273,2024-04-20,Lucknow,"Uttar Pradesh",Referral,35-44,"Min KYC",0,11,12,4007.06,333.92
274,2025-11-30,Bengaluru,Karnataka,"Bank Partnership",18-24,"Full KYC",1,255,2,852.11,426.06
275,2024-11-01,Ranchi,Jharkhand,Referral,35-44,"Min KYC",0,32,6,1691.82,281.97
276,2024-12-18,Delhi,Delhi,Organic,18-24,"Min KYC",1,NULL,0,NULL,NULL
277,2024-12-06,Bengaluru,Karnataka,Organic,25-34,"Full KYC",0,32,13,3485.53,268.12
278,2025-07-25,Delhi,Delhi,"Merchant Partner",18-24,"Min KYC",1,126,2,355.36,177.68
279,2024-02-17,Coimbatore,"Tamil Nadu","Bank Partnership",18-24,"Full KYC",0,14,30,11255.43,375.18
280,2024-03-01,Kolkata,"West Bengal","Bank Partnership",35-44,"Full KYC",0,0,126,66959.67,531.43
281,2024-07-20,Bengaluru,Karnataka,Organic,18-24,"Min KYC",1,189,9,2018.00,224.22
282,2024-12-21,Delhi,Delhi,Organic,55+,"Min KYC",0,5,110,62889.46,571.72
283,2025-05-04,Kochi,Kerala,"Bank Partnership",45-54,Pending,0,70,1,213.98,213.98
284,2024-12-24,Mumbai,Maharashtra,"Bank Partnership",18-24,"Full KYC",0,5,90,45476.17,505.29
285,2024-11-18,Ahmedabad,Gujarat,Organic,45-54,"Full KYC",0,17,30,23266.30,775.54
286,2025-11-15,Kolkata,"West Bengal",Organic,35-44,Pending,0,0,15,8516.33,567.76
287,2024-04-27,Surat,Gujarat,"Paid Ad",25-34,"Full KYC",0,65,6,3800.14,633.36
288,2025-02-21,Jaipur,Rajasthan,Organic,25-34,Pending,0,46,11,3859.49,350.86
289,2025-01-30,Indore,"Madhya Pradesh","Paid Ad",25-34,"Full KYC",0,9,21,14687.94,699.43
290,2024-12-11,Mumbai,Maharashtra,Organic,45-54,"Min KYC",0,49,25,19312.21,772.49
291,2025-08-12,Pune,Maharashtra,"Merchant Partner",18-24,"Full KYC",0,11,15,4616.51,307.77
292,2024-07-13,Mumbai,Maharashtra,Organic,45-54,"Full KYC",1,57,2,475.75,237.88
293,2025-11-27,Hyderabad,Telangana,Organic,35-44,"Full KYC",0,27,31,17981.67,580.05
294,2024-08-30,Kolkata,"West Bengal",Organic,18-24,"Min KYC",1,43,3,920.60,306.87
295,2025-02-01,Kolkata,"West Bengal",Organic,25-34,"Full KYC",0,7,74,52713.40,712.34
296,2025-01-15,Chandigarh,Punjab,"Paid Ad",18-24,"Full KYC",0,3,32,15318.67,478.71
297,2025-09-12,Chandigarh,Punjab,Organic,35-44,"Full KYC",0,9,9,6888.66,765.41
298,2024-11-16,Bengaluru,Karnataka,Organic,18-24,"Full KYC",1,112,3,2365.81,788.60
299,2024-07-26,Jaipur,Rajasthan,"Merchant Partner",25-34,Pending,0,95,9,2170.02,241.11
300,2024-01-16,Lucknow,"Uttar Pradesh",Referral,18-24,"Full KYC",0,60,14,3337.40,238.39
301,2024-09-22,Coimbatore,"Tamil Nadu","Paid Ad",55+,"Full KYC",0,21,34,16028.87,471.44
302,2025-08-26,Mumbai,Maharashtra,Organic,25-34,"Min KYC",0,49,15,6933.23,462.22
303,2024-01-08,Ahmedabad,Gujarat,"Bank Partnership",25-34,"Full KYC",1,9,4,1165.72,291.43
304,2025-10-16,Hyderabad,Telangana,"Bank Partnership",25-34,"Full KYC",1,221,2,811.24,405.62
305,2025-01-31,Hyderabad,Telangana,Referral,25-34,"Full KYC",0,26,67,39571.17,590.61
306,2024-04-12,Ahmedabad,Gujarat,"Merchant Partner",18-24,"Full KYC",0,42,4,1983.64,495.91
307,2024-08-08,Bengaluru,Karnataka,"Merchant Partner",35-44,"Full KYC",0,16,56,21427.38,382.63
308,2025-02-08,Mumbai,Maharashtra,"Bank Partnership",18-24,"Min KYC",0,10,29,17285.29,596.04
309,2024-08-18,Bhopal,"Madhya Pradesh","Merchant Partner",55+,"Min KYC",0,1,43,28387.02,660.16
310,2024-03-20,Mumbai,Maharashtra,Referral,35-44,"Full KYC",0,338,7,2002.74,286.11
311,2025-05-01,Bengaluru,Karnataka,Referral,45-54,Pending,0,47,19,7501.03,394.79
312,2025-05-05,Kolkata,"West Bengal","Bank Partnership",18-24,"Full KYC",0,452,3,1158.92,386.31
313,2024-03-27,Ahmedabad,Gujarat,Referral,25-34,"Full KYC",1,501,1,220.61,220.61
314,2024-07-24,Jaipur,Rajasthan,Referral,25-34,"Full KYC",0,50,14,4271.22,305.09
315,2024-06-27,Ranchi,Jharkhand,Organic,35-44,"Full KYC",0,28,40,20580.08,514.50
316,2025-04-26,Hyderabad,Telangana,Organic,35-44,"Full KYC",0,2,37,16524.03,446.60
317,2025-06-17,Delhi,Delhi,Organic,18-24,"Full KYC",0,4,56,30735.16,548.84
318,2025-06-14,Delhi,Delhi,Organic,35-44,"Min KYC",0,5,33,20195.21,611.98
319,2025-11-16,Chennai,"Tamil Nadu",Referral,25-34,"Min KYC",0,14,2,1171.76,585.88
320,2025-07-15,Hyderabad,Telangana,Referral,55+,"Full KYC",0,24,18,7492.83,416.27
321,2024-08-22,Nagpur,Maharashtra,"Merchant Partner",35-44,"Full KYC",0,69,9,2935.59,326.18
322,2024-03-19,Chennai,"Tamil Nadu","Paid Ad",25-34,"Full KYC",0,388,5,8709.01,1741.80
323,2025-03-24,Pune,Maharashtra,"Merchant Partner",18-24,"Full KYC",1,0,4,1461.15,365.29
324,2025-10-30,Patna,Bihar,Organic,25-34,"Full KYC",0,150,6,4469.09,744.85
325,2025-12-12,Bhopal,"Madhya Pradesh","Merchant Partner",25-34,"Full KYC",0,74,33,15500.53,469.71
326,2024-06-17,Lucknow,"Uttar Pradesh",Organic,45-54,"Full KYC",0,46,16,5500.27,343.77
327,2024-06-21,Chennai,"Tamil Nadu",Organic,18-24,"Full KYC",0,67,30,14415.65,480.52
328,2024-01-28,Delhi,Delhi,Referral,35-44,"Min KYC",1,251,3,1403.48,467.83
329,2024-04-13,Kolkata,"West Bengal","Bank Partnership",55+,"Full KYC",0,17,22,12848.31,584.01
330,2025-02-09,Mumbai,Maharashtra,Organic,18-24,"Full KYC",1,252,2,582.82,291.41
331,2025-02-03,Chennai,"Tamil Nadu",Organic,18-24,"Min KYC",0,17,20,7365.50,368.28
332,2024-09-27,Patna,Bihar,Organic,18-24,"Min KYC",0,24,7,1676.45,239.49
333,2024-08-14,Chennai,"Tamil Nadu",Referral,18-24,"Full KYC",1,43,3,1109.92,369.97
334,2025-08-28,Mumbai,Maharashtra,Organic,25-34,"Full KYC",1,450,1,574.22,574.22
335,2024-12-01,Mumbai,Maharashtra,Organic,35-44,"Full KYC",0,0,15,12405.43,827.03
336,2025-08-13,Patna,Bihar,Referral,25-34,"Full KYC",1,11,141,70901.10,502.84
337,2025-12-04,Delhi,Delhi,Referral,18-24,"Full KYC",0,218,10,6535.28,653.53
338,2024-08-19,Chennai,"Tamil Nadu","Paid Ad",25-34,"Min KYC",0,3,29,11977.27,413.01
339,2024-05-27,Bhopal,"Madhya Pradesh","Merchant Partner",25-34,"Min KYC",0,0,45,22890.66,508.68
340,2025-11-26,Bengaluru,Karnataka,"Bank Partnership",35-44,"Full KYC",0,22,91,44612.56,490.25
341,2025-04-08,Lucknow,"Uttar Pradesh",Organic,25-34,"Full KYC",0,39,3,1572.26,524.09
342,2024-07-31,Mumbai,Maharashtra,Organic,18-24,"Min KYC",0,80,15,5418.49,361.23
343,2025-03-29,Surat,Gujarat,"Bank Partnership",18-24,"Full KYC",0,5,83,33552.64,404.25
344,2025-01-10,Mumbai,Maharashtra,Referral,18-24,"Full KYC",0,22,13,9015.41,693.49
345,2025-10-23,Bengaluru,Karnataka,Referral,45-54,"Full KYC",1,148,1,176.67,176.67
346,2024-07-05,Bengaluru,Karnataka,Referral,18-24,"Full KYC",0,0,90,49646.90,551.63
347,2025-12-24,Kochi,Kerala,"Merchant Partner",25-34,"Full KYC",0,15,11,5539.21,503.56
348,2025-11-14,Chennai,"Tamil Nadu","Merchant Partner",25-34,"Full KYC",0,49,35,17733.03,506.66
349,2024-05-11,Patna,Bihar,Organic,35-44,"Min KYC",1,78,4,1556.97,389.24
350,2024-04-30,Kolkata,"West Bengal",Organic,35-44,"Full KYC",0,24,17,11857.62,697.51
351,2025-01-24,Bhopal,"Madhya Pradesh","Paid Ad",35-44,"Full KYC",0,6,36,16319.28,453.31
352,2024-02-02,Chennai,"Tamil Nadu",Organic,35-44,"Full KYC",0,80,6,3144.08,524.01
353,2024-08-06,Pune,Maharashtra,"Merchant Partner",35-44,"Full KYC",1,486,1,130.35,130.35
354,2024-11-13,Ahmedabad,Gujarat,Organic,55+,"Full KYC",0,86,10,9609.89,960.99
355,2025-12-08,Bengaluru,Karnataka,Referral,18-24,"Full KYC",0,32,25,9807.68,392.31
356,2025-12-25,Nagpur,Maharashtra,"Merchant Partner",25-34,"Min KYC",0,2,16,6328.76,395.55
357,2024-04-20,Nagpur,Maharashtra,"Bank Partnership",35-44,"Min KYC",1,429,1,5144.58,5144.58
358,2025-10-12,Mumbai,Maharashtra,"Paid Ad",35-44,"Full KYC",1,NULL,0,NULL,NULL
359,2024-03-07,Nagpur,Maharashtra,Referral,55+,"Full KYC",0,18,25,12019.84,480.79
360,2025-06-30,Delhi,Delhi,"Paid Ad",35-44,"Min KYC",0,31,8,2969.67,371.21
361,2025-09-09,Jaipur,Rajasthan,"Merchant Partner",35-44,"Full KYC",0,33,12,5174.86,431.24
362,2025-10-12,Indore,"Madhya Pradesh",Organic,25-34,"Full KYC",0,3,29,20372.93,702.51
363,2024-06-12,Bengaluru,Karnataka,"Paid Ad",45-54,"Full KYC",0,1,36,20634.17,573.17
364,2025-10-14,Mumbai,Maharashtra,"Merchant Partner",25-34,"Min KYC",1,233,1,878.05,878.05
365,2024-03-25,Surat,Gujarat,"Bank Partnership",35-44,"Full KYC",0,4,73,40631.65,556.60
366,2025-01-13,Pune,Maharashtra,Referral,25-34,Pending,0,108,11,4821.15,438.29
367,2024-12-08,Chennai,"Tamil Nadu","Bank Partnership",35-44,"Min KYC",0,141,11,3339.86,303.62
368,2024-08-18,Surat,Gujarat,"Paid Ad",25-34,"Full KYC",0,26,15,6632.81,442.19
369,2024-01-17,Bengaluru,Karnataka,Organic,25-34,"Min KYC",1,134,2,745.64,372.82
370,2025-07-17,Mumbai,Maharashtra,"Bank Partnership",25-34,Pending,1,116,3,1315.54,438.51
371,2024-09-01,Coimbatore,"Tamil Nadu",Organic,35-44,"Min KYC",0,93,11,3033.89,275.81
372,2025-04-28,Jaipur,Rajasthan,"Merchant Partner",35-44,"Min KYC",1,56,6,4051.58,675.26
373,2024-10-26,Ahmedabad,Gujarat,Referral,25-34,"Full KYC",1,NULL,0,NULL,NULL
374,2024-09-29,Bengaluru,Karnataka,"Paid Ad",25-34,"Full KYC",0,5,68,30447.41,447.76
375,2025-10-08,Ranchi,Jharkhand,"Merchant Partner",25-34,"Full KYC",0,37,16,10387.13,649.20
376,2024-03-09,Delhi,Delhi,"Bank Partnership",35-44,"Full KYC",0,226,7,2691.35,384.48
377,2025-06-21,Delhi,Delhi,"Merchant Partner",25-34,"Full KYC",0,7,42,23429.74,557.85
378,2025-06-29,Bengaluru,Karnataka,Referral,25-34,"Full KYC",1,NULL,0,NULL,NULL
379,2024-10-04,Lucknow,"Uttar Pradesh","Paid Ad",18-24,"Full KYC",0,13,51,26264.68,514.99
380,2024-07-10,Delhi,Delhi,"Merchant Partner",25-34,"Full KYC",0,0,86,47123.48,547.95
381,2024-01-04,Bengaluru,Karnataka,Organic,35-44,"Min KYC",1,NULL,0,NULL,NULL
382,2025-11-14,Chennai,"Tamil Nadu",Organic,45-54,"Min KYC",0,28,11,5724.03,520.37
383,2025-11-22,Ahmedabad,Gujarat,"Merchant Partner",25-34,"Min KYC",0,84,26,15831.48,608.90
384,2024-06-24,Delhi,Delhi,Referral,18-24,"Full KYC",0,26,32,23392.84,731.03
385,2024-01-24,Ahmedabad,Gujarat,Organic,35-44,"Full KYC",0,5,103,42292.02,410.60
386,2024-03-30,Hyderabad,Telangana,"Merchant Partner",45-54,"Full KYC",0,22,4,3554.66,888.67
387,2024-02-19,Hyderabad,Telangana,Referral,35-44,"Full KYC",0,12,74,45745.27,618.18
388,2025-08-29,Mumbai,Maharashtra,"Merchant Partner",25-34,"Full KYC",0,32,18,6020.30,334.46
389,2025-10-13,Guwahati,Assam,Organic,25-34,"Full KYC",0,16,51,42630.02,835.88
390,2024-04-21,Jaipur,Rajasthan,"Merchant Partner",45-54,"Full KYC",0,47,13,8860.02,681.54
391,2025-06-29,Mumbai,Maharashtra,Referral,18-24,"Full KYC",0,9,19,10154.66,534.46
392,2024-05-10,Hyderabad,Telangana,Organic,18-24,"Min KYC",0,0,11,3158.96,287.18
393,2024-09-25,Mumbai,Maharashtra,Referral,45-54,Pending,0,4,129,68954.90,534.53
394,2025-03-13,Chennai,"Tamil Nadu","Paid Ad",25-34,"Full KYC",1,7,23,8774.23,381.49
395,2025-06-09,Jaipur,Rajasthan,Organic,35-44,"Full KYC",0,102,6,3739.12,623.19
396,2025-09-30,Mumbai,Maharashtra,"Paid Ad",18-24,"Min KYC",0,2,136,80791.00,594.05
397,2024-02-02,Chandigarh,Punjab,Referral,35-44,"Full KYC",0,9,25,10241.60,409.66
398,2024-05-23,Hyderabad,Telangana,"Paid Ad",25-34,"Full KYC",0,24,14,6059.79,432.84
399,2024-07-23,Delhi,Delhi,Organic,25-34,"Full KYC",0,0,49,22351.31,456.15
400,2024-08-14,Delhi,Delhi,Organic,35-44,"Full KYC",0,0,64,35264.04,551.00
401,2025-12-29,Delhi,Delhi,"Paid Ad",45-54,"Full KYC",0,79,8,4285.67,535.71
402,2025-07-21,Patna,Bihar,Referral,45-54,"Min KYC",0,9,25,11984.60,479.38
403,2024-08-21,Pune,Maharashtra,Organic,18-24,"Full KYC",0,64,10,4045.56,404.56
404,2025-12-10,Bhopal,"Madhya Pradesh","Paid Ad",18-24,"Full KYC",0,10,36,19632.25,545.34
405,2024-12-30,Delhi,Delhi,Organic,25-34,"Full KYC",1,33,4,1242.59,310.65
406,2024-12-31,Bengaluru,Karnataka,Referral,35-44,"Full KYC",0,43,6,2906.21,484.37
407,2024-11-12,Hyderabad,Telangana,"Merchant Partner",45-54,"Min KYC",0,81,15,4892.18,326.15
408,2024-04-15,Pune,Maharashtra,Organic,35-44,"Min KYC",0,10,56,35263.14,629.70
409,2025-11-13,Mumbai,Maharashtra,Referral,35-44,"Min KYC",0,8,97,47836.03,493.15
410,2024-01-11,Mumbai,Maharashtra,Organic,35-44,"Min KYC",1,1,8,4166.94,520.87
411,2024-05-07,Ranchi,Jharkhand,Referral,25-34,"Min KYC",0,68,6,3186.96,531.16
412,2024-06-16,Jaipur,Rajasthan,"Bank Partnership",25-34,"Full KYC",0,132,14,7045.73,503.27
413,2024-07-22,Mumbai,Maharashtra,Referral,35-44,"Full KYC",0,303,2,418.75,209.38
414,2024-04-06,Surat,Gujarat,"Merchant Partner",35-44,"Full KYC",0,40,7,3264.65,466.38
415,2024-01-14,Hyderabad,Telangana,Referral,25-34,Pending,1,21,2,427.80,213.90
416,2025-05-09,Bhopal,"Madhya Pradesh",Organic,25-34,"Min KYC",0,1,40,18715.67,467.89
417,2025-12-08,Coimbatore,"Tamil Nadu",Referral,18-24,"Full KYC",0,3,19,8642.65,454.88
418,2024-03-29,Mumbai,Maharashtra,Organic,18-24,"Min KYC",0,26,46,27353.61,594.64
419,2024-08-04,Coimbatore,"Tamil Nadu",Referral,18-24,"Full KYC",0,9,16,8026.12,501.63
420,2025-01-04,Delhi,Delhi,Organic,35-44,"Min KYC",0,18,32,13879.23,433.73
421,2025-11-08,Bengaluru,Karnataka,Organic,25-34,"Full KYC",0,11,37,14257.33,385.33
422,2025-05-21,Ahmedabad,Gujarat,Organic,45-54,"Full KYC",0,84,6,2368.49,394.75
423,2025-07-13,Lucknow,"Uttar Pradesh",Referral,18-24,"Full KYC",1,297,2,897.65,448.83
424,2025-02-28,Delhi,Delhi,"Merchant Partner",55+,"Min KYC",0,62,6,1674.67,279.11
425,2024-10-31,Delhi,Delhi,"Merchant Partner",25-34,"Full KYC",0,15,18,8816.64,489.81
426,2024-05-25,Bengaluru,Karnataka,Organic,35-44,"Full KYC",1,NULL,0,NULL,NULL
427,2025-09-22,Bengaluru,Karnataka,"Merchant Partner",25-34,"Full KYC",0,3,432,249533.81,577.62
428,2025-08-10,Bengaluru,Karnataka,Organic,25-34,"Full KYC",1,81,4,1357.36,339.34
429,2024-01-19,Delhi,Delhi,Organic,18-24,"Full KYC",1,296,3,623.27,207.76
430,2025-06-06,Guwahati,Assam,"Merchant Partner",25-34,"Full KYC",0,41,52,30226.38,581.28
431,2024-03-02,Bhopal,"Madhya Pradesh",Referral,25-34,"Full KYC",0,1,179,87191.26,487.10
432,2025-06-23,Guwahati,Assam,Organic,25-34,"Min KYC",0,60,7,5053.78,721.97
433,2025-08-25,Mumbai,Maharashtra,Referral,45-54,"Full KYC",0,8,79,35338.62,447.32
434,2024-04-05,Mumbai,Maharashtra,Referral,45-54,"Full KYC",0,5,44,28333.42,643.94
435,2024-11-12,Chennai,"Tamil Nadu","Paid Ad",18-24,"Full KYC",0,74,16,5366.23,335.39
436,2024-03-31,Ahmedabad,Gujarat,"Paid Ad",25-34,Pending,0,16,33,13691.09,414.88
437,2025-02-18,Ahmedabad,Gujarat,Organic,25-34,"Full KYC",0,9,14,11770.28,840.73
438,2025-11-08,Mumbai,Maharashtra,Organic,45-54,"Min KYC",0,27,17,10049.70,591.16
439,2024-02-29,Patna,Bihar,Referral,35-44,"Min KYC",0,3,17,10088.04,593.41
440,2024-10-17,Chennai,"Tamil Nadu","Merchant Partner",45-54,"Full KYC",0,3,50,20018.36,400.37
441,2025-12-11,Hyderabad,Telangana,"Merchant Partner",25-34,"Full KYC",0,2,17,17352.98,1020.76
442,2024-08-07,Chennai,"Tamil Nadu",Organic,35-44,"Min KYC",0,1,67,44057.05,657.57
443,2024-04-06,Mumbai,Maharashtra,Organic,18-24,"Full KYC",0,37,56,31852.40,568.79
444,2024-12-22,Delhi,Delhi,Referral,18-24,"Full KYC",0,10,3,2569.50,856.50
445,2025-01-06,Ranchi,Jharkhand,"Merchant Partner",35-44,"Min KYC",0,37,11,5607.73,509.79
446,2025-04-28,Chennai,"Tamil Nadu","Bank Partnership",25-34,"Full KYC",0,5,10,6223.84,622.38
447,2024-08-17,Mumbai,Maharashtra,Organic,45-54,"Full KYC",0,2,10,2762.28,276.23
448,2025-11-28,Bengaluru,Karnataka,Referral,35-44,"Full KYC",0,18,59,28666.71,485.88
449,2025-01-15,Delhi,Delhi,Referral,18-24,Pending,0,2,288,141088.13,489.89
450,2024-07-28,Chandigarh,Punjab,Organic,25-34,"Min KYC",0,43,29,15588.93,537.55
451,2025-12-02,Bhopal,"Madhya Pradesh",Referral,18-24,"Full KYC",0,22,16,6983.08,436.44
452,2025-11-06,Chennai,"Tamil Nadu","Paid Ad",35-44,Pending,1,29,3,453.53,151.18
453,2024-12-30,Coimbatore,"Tamil Nadu","Paid Ad",18-24,"Full KYC",0,18,14,8634.54,616.75
454,2024-01-19,Hyderabad,Telangana,Referral,25-34,Pending,0,3,44,23206.55,527.42
455,2025-03-11,Patna,Bihar,"Paid Ad",18-24,"Full KYC",0,5,18,9080.33,504.46
456,2025-02-09,Pune,Maharashtra,Referral,35-44,"Full KYC",0,55,15,10507.09,700.47
457,2024-04-18,Patna,Bihar,"Paid Ad",35-44,"Full KYC",0,9,67,39706.93,592.64
458,2025-04-07,Nagpur,Maharashtra,Organic,18-24,"Full KYC",0,13,87,44228.92,508.38
459,2025-09-05,Pune,Maharashtra,Organic,18-24,"Full KYC",0,22,46,28285.82,614.91
460,2024-03-18,Delhi,Delhi,Referral,25-34,"Full KYC",0,31,10,3745.71,374.57
461,2025-06-12,Delhi,Delhi,"Bank Partnership",55+,"Full KYC",1,NULL,0,NULL,NULL
462,2024-04-12,Bengaluru,Karnataka,Organic,45-54,"Full KYC",0,3,263,127220.46,483.73
463,2025-06-30,Delhi,Delhi,"Paid Ad",25-34,"Full KYC",0,30,16,5933.86,370.87
464,2024-11-01,Hyderabad,Telangana,Referral,35-44,"Full KYC",0,423,3,3892.91,1297.64
465,2024-01-05,Chennai,"Tamil Nadu","Paid Ad",18-24,"Full KYC",0,28,13,5745.01,441.92
466,2025-12-06,Mumbai,Maharashtra,Organic,18-24,"Full KYC",0,1,90,42124.11,468.05
467,2024-05-01,Nagpur,Maharashtra,"Paid Ad",35-44,Pending,0,5,25,10823.44,432.94
468,2025-03-11,Mumbai,Maharashtra,Referral,45-54,"Full KYC",0,17,10,3507.66,350.77
469,2024-05-12,Delhi,Delhi,Organic,18-24,"Full KYC",1,12,6,4349.56,724.93
470,2025-11-12,Mumbai,Maharashtra,Organic,35-44,"Full KYC",0,29,41,22557.18,550.18
471,2025-06-22,Ranchi,Jharkhand,Referral,18-24,"Min KYC",1,187,3,736.27,245.42
472,2025-08-10,Hyderabad,Telangana,Organic,25-34,"Full KYC",0,150,16,6760.66,422.54
473,2024-11-11,Delhi,Delhi,"Bank Partnership",35-44,"Full KYC",0,62,13,4037.84,310.60
474,2024-12-07,Mumbai,Maharashtra,"Merchant Partner",25-34,"Full KYC",0,4,91,70503.05,774.76
475,2025-04-08,Hyderabad,Telangana,Organic,35-44,"Full KYC",1,305,8,5210.52,651.32
476,2025-07-26,Guwahati,Assam,Organic,25-34,"Full KYC",1,80,3,863.02,287.67
477,2025-09-10,Chennai,"Tamil Nadu",Organic,35-44,Pending,0,69,17,6689.26,393.49
478,2024-01-14,Hyderabad,Telangana,"Paid Ad",35-44,"Full KYC",0,133,6,1191.56,198.59
479,2025-04-29,Hyderabad,Telangana,"Paid Ad",18-24,"Min KYC",1,NULL,0,NULL,NULL
480,2024-03-20,Mumbai,Maharashtra,Referral,18-24,"Full KYC",0,9,159,84570.24,531.89
481,2024-07-29,Chennai,"Tamil Nadu",Organic,18-24,"Full KYC",0,162,5,3007.93,601.59
482,2025-08-28,Pune,Maharashtra,Referral,25-34,"Min KYC",1,315,1,259.68,259.68
483,2024-07-01,Lucknow,"Uttar Pradesh",Organic,18-24,"Full KYC",0,24,29,12415.95,428.14
484,2025-08-04,Delhi,Delhi,Organic,25-34,"Min KYC",0,6,8,2014.38,251.80
485,2024-12-03,Delhi,Delhi,"Merchant Partner",25-34,"Min KYC",0,43,4,1082.06,270.52
486,2024-06-18,Kolkata,"West Bengal","Bank Partnership",55+,"Full KYC",0,3,163,85788.52,526.31
487,2024-08-31,Surat,Gujarat,"Merchant Partner",45-54,"Min KYC",0,9,16,5429.92,339.37
488,2025-01-22,Chennai,"Tamil Nadu",Organic,25-34,"Full KYC",1,387,4,2271.43,567.86
489,2025-07-12,Bhopal,"Madhya Pradesh","Bank Partnership",45-54,"Full KYC",0,22,2,320.33,160.17
490,2025-03-18,Indore,"Madhya Pradesh",Referral,55+,"Min KYC",0,66,2,420.19,210.10
491,2025-11-12,Nagpur,Maharashtra,Organic,35-44,"Full KYC",0,2,26,16007.14,615.66
492,2025-09-25,Hyderabad,Telangana,"Merchant Partner",25-34,"Full KYC",0,34,61,29893.94,490.06
493,2025-07-03,Nagpur,Maharashtra,Organic,45-54,"Full KYC",0,46,14,7250.48,517.89
494,2025-03-16,Lucknow,"Uttar Pradesh",Organic,25-34,"Min KYC",0,10,50,28847.78,576.96
495,2024-07-30,Ahmedabad,Gujarat,"Merchant Partner",25-34,"Min KYC",0,6,51,29838.87,585.08
496,2024-10-28,Kolkata,"West Bengal",Organic,35-44,"Full KYC",0,18,6,5274.76,879.13
497,2024-03-27,Mumbai,Maharashtra,Referral,18-24,"Full KYC",0,10,56,25690.04,458.75
498,2024-09-30,Kolkata,"West Bengal",Referral,18-24,"Full KYC",0,5,14,7149.13,510.65
499,2025-11-07,Bhopal,"Madhya Pradesh","Bank Partnership",25-34,"Full KYC",0,30,15,10109.46,673.96
500,2024-11-06,Ranchi,Jharkhand,Organic,18-24,Pending,0,5,15,12273.74,818.25
501,2024-03-24,Pune,Maharashtra,Organic,45-54,"Full KYC",0,10,73,47205.01,646.64
502,2025-04-20,Ranchi,Jharkhand,Referral,45-54,"Full KYC",0,215,7,2908.87,415.55
503,2025-12-03,Delhi,Delhi,Referral,25-34,"Full KYC",0,54,11,5632.38,512.03
504,2025-09-25,Coimbatore,"Tamil Nadu",Referral,18-24,"Full KYC",0,4,53,24192.50,456.46
505,2024-07-19,Kolkata,"West Bengal","Merchant Partner",25-34,"Full KYC",0,26,19,8181.94,430.63
506,2024-11-27,Jaipur,Rajasthan,"Paid Ad",35-44,"Full KYC",0,16,14,7927.94,566.28
507,2025-01-22,Kolkata,"West Bengal","Merchant Partner",18-24,"Min KYC",0,71,2,779.76,389.88
508,2024-06-29,Guwahati,Assam,Referral,25-34,"Full KYC",0,39,16,3890.63,243.16
509,2024-07-15,Mumbai,Maharashtra,"Merchant Partner",18-24,"Full KYC",0,3,70,39606.77,565.81
510,2024-06-21,Hyderabad,Telangana,"Bank Partnership",25-34,"Min KYC",0,25,34,17532.84,515.67
511,2025-12-27,Kochi,Kerala,Organic,45-54,"Min KYC",0,53,3,930.31,310.10
512,2025-06-28,Delhi,Delhi,Referral,45-54,"Min KYC",0,3,20,11333.71,566.69
513,2025-09-05,Kolkata,"West Bengal","Paid Ad",18-24,"Full KYC",0,9,59,29538.07,500.65
514,2025-08-19,Chennai,"Tamil Nadu","Paid Ad",18-24,"Min KYC",0,79,6,2311.24,385.21
515,2025-12-01,Bhopal,"Madhya Pradesh",Referral,35-44,"Full KYC",0,28,30,21543.80,718.13
516,2024-03-17,Nagpur,Maharashtra,"Merchant Partner",18-24,"Full KYC",1,363,4,1500.25,375.06
517,2025-10-05,Bengaluru,Karnataka,Organic,25-34,"Min KYC",0,23,12,4137.16,344.76
518,2024-02-18,Jaipur,Rajasthan,"Bank Partnership",35-44,"Full KYC",0,5,31,16913.42,545.59
519,2024-12-13,Chennai,"Tamil Nadu","Merchant Partner",25-34,"Full KYC",0,20,9,4460.34,495.59
520,2025-03-09,Jaipur,Rajasthan,Organic,25-34,"Min KYC",0,43,35,16290.01,465.43
